case:concept:name,concept:name,time:timestamp,human_resource,org:role,client,lifecycle:transition,concept:instance
INC0008562,Closed,2016-04-03 08:59:00,Updated by 908,Group 48,Caller 266,complete,i_145
INC0008654,New,2016-03-18 10:37:00,Updated by 21,?,Caller 4306,start,i_146
INC0008654,New,2016-03-18 10:37:00,Updated by 21,?,Caller 4306,complete,i_146
INC0008654,Awaiting User Info,2016-03-22 20:10:00,Updated by 467,?,Caller 4306,start,i_147
INC0008654,Awaiting User Info,2016-03-22 20:10:00,Updated by 467,?,Caller 4306,complete,i_147
INC0008654,Resolved,2016-03-29 15:45:00,Updated by 60,?,Caller 4306,start,i_148
INC0008654,Resolved,2016-03-29 15:45:00,Updated by 60,?,Caller 4306,complete,i_148
INC0008654,Closed,2016-04-03 15:59:00,Updated by 908,?,Caller 4306,start,i_149
INC0008654,Closed,2016-04-03 15:59:00,Updated by 908,?,Caller 4306,complete,i_149
INC0008684,New,2016-03-18 10:37:00,Updated by 908,?,Caller 346,start,i_150
INC0008684,New,2016-03-18 10:37:00,Updated by 908,?,Caller 346,complete,i_150
INC0008684,New,2016-03-18 10:47:00,Updated by 44,Group 73,Caller 346,start,i_151
INC0008684,New,2016-03-18 10:47:00,Updated by 44,?,Caller 346,start,i_152
INC0008684,New,2016-03-18 10:47:00,Updated by 44,Group 73,Caller 346,complete,i_151
INC0008684,New,2016-03-18 10:47:00,Updated by 44,?,Caller 346,complete,i_152
INC0008684,New,2016-03-22 11:41:00,Updated by 859,Group 73,Caller 346,start,i_153
INC0008684,New,2016-03-22 11:41:00,Updated by 859,Group 73,Caller 346,complete,i_153
INC0008684,Resolved,2016-03-22 16:40:00,Updated by 533,Group 73,Caller 346,start,i_154
INC0008684,Resolved,2016-03-22 16:40:00,Updated by 533,Group 73,Caller 346,complete,i_154
INC0008684,Closed,2016-03-27 16:59:00,Updated by 908,Group 73,Caller 346,start,i_155
INC0008684,Closed,2016-03-27 16:59:00,Updated by 908,Group 73,Caller 346,complete,i_155
INC0008721,Resolved,2016-03-18 11:35:00,Updated by 468,Group 64,Caller 2520,start,i_156
INC0008721,Resolved,2016-03-18 11:35:00,Updated by 468,Group 64,Caller 2520,complete,i_156
INC0008721,Closed,2016-03-24 19:02:00,Updated by 908,Group 64,Caller 2520,start,i_157
INC0008721,Closed,2016-03-24 19:02:00,Updated by 908,Group 64,Caller 2520,complete,i_157
INC0009957,Active,2016-03-22 11:25:00,Updated by 908,Group 70,Caller 1885,start,i_158
INC0009957,Active,2016-03-22 11:25:00,Updated by 908,Group 70,Caller 1885,complete,i_158
INC0009957,Active,2016-03-23 16:31:00,Updated by 328,Group 70,Caller 1885,start,i_159
INC0009957,Active,2016-03-23 16:31:00,Updated by 328,Group 70,Caller 1885,complete,i_159
INC0009957,Resolved,2016-03-23 22:47:00,Updated by 111,Group 70,Caller 1885,start,i_160
INC0009957,Resolved,2016-03-23 22:47:00,Updated by 111,Group 70,Caller 1885,complete,i_160
INC0009957,Closed,2016-03-28 22:59:00,Updated by 908,Group 70,Caller 1885,start,i_161
INC0009957,Closed,2016-03-28 22:59:00,Updated by 908,Group 70,Caller 1885,complete,i_161
INC0010266,Active,2016-03-23 06:49:00,Updated by 908,Group 76,Caller 3351,start,i_162
INC0010266,Active,2016-03-23 06:49:00,Updated by 908,Group 76,Caller 3351,complete,i_162
INC0010266,Active,2016-03-23 09:47:00,Updated by 958,Group 66,Caller 3351,start,i_163
INC0010266,Active,2016-03-23 09:47:00,Updated by 958,Group 66,Caller 3351,complete,i_163
INC0010266,Resolved,2016-03-23 11:20:00,Updated by 804,Group 66,Caller 3351,start,i_164
INC0010266,Resolved,2016-03-23 11:20:00,Updated by 804,Group 66,Caller 3351,complete,i_164
INC0010266,Closed,2016-03-28 11:59:00,Updated by 908,Group 66,Caller 3351,start,i_165
INC0010266,Closed,2016-03-28 11:59:00,Updated by 908,Group 66,Caller 3351,complete,i_165
INC0010300,New,2016-03-23 08:35:00,Updated by 727,?,Caller 5189,start,i_166
INC0010300,New,2016-03-23 08:35:00,Updated by 727,?,Caller 5189,complete,i_166
INC0010300,Active,2016-04-04 08:51:00,Updated by 698,Group 73,Caller 5189,start,i_167
INC0010300,Active,2016-04-04 08:51:00,Updated by 698,Group 73,Caller 5189,complete,i_167
INC0010300,Active,2016-04-04 08:54:00,Updated by 533,Group 73,Caller 5189,start,i_168
INC0010300,Active,2016-04-04 08:54:00,Updated by 533,Group 54,Caller 5189,start,i_169
INC0010300,Active,2016-04-04 08:54:00,Updated by 533,Group 73,Caller 5189,complete,i_168
INC0010300,Active,2016-04-04 08:54:00,Updated by 533,Group 54,Caller 5189,complete,i_169
INC0010300,Active,2016-04-05 14:17:00,Updated by 171,Group 20,Caller 5189,start,i_170
INC0010300,Active,2016-04-05 14:17:00,Updated by 171,Group 20,Caller 5189,complete,i_170
INC0010300,Active,2016-04-05 15:25:00,Updated by 859,Group 73,Caller 5189,start,i_171
INC0010300,Active,2016-04-05 15:25:00,Updated by 859,Group 73,Caller 5189,complete,i_171
INC0010300,Active,2016-04-05 16:43:00,Updated by 533,Group 54,Caller 5189,start,i_172
INC0010300,Active,2016-04-05 16:43:00,Updated by 533,Group 54,Caller 5189,complete,i_172
INC0010300,Active,2016-04-05 18:03:00,Updated by 171,Group 20,Caller 5189,start,i_173
INC0010300,Active,2016-04-05 18:03:00,Updated by 171,Group 20,Caller 5189,complete,i_173
INC0010300,Resolved,2016-04-11 17:50:00,Updated by 874,Group 20,Caller 5189,start,i_174
INC0010300,Resolved,2016-04-11 17:50:00,Updated by 874,Group 20,Caller 5189,complete,i_174
INC0010300,Closed,2016-04-16 18:07:00,Updated by 908,Group 20,Caller 5189,start,i_175
INC0010300,Closed,2016-04-16 18:07:00,Updated by 908,Group 20,Caller 5189,complete,i_175
INC0010455,Active,2016-03-23 11:07:00,Updated by 833,Group 23,Caller 5445,start,i_176
INC0010455,Active,2016-03-23 11:07:00,Updated by 833,Group 23,Caller 5445,complete,i_176
INC0010455,Active,2016-03-23 11:08:00,Updated by 833,Group 23,Caller 5445,start,i_177
INC0010455,Active,2016-03-23 11:08:00,Updated by 833,Group 23,Caller 5445,complete,i_177
INC0010455,Active,2016-03-23 11:16:00,Updated by 833,Group 23,Caller 5445,start,i_178
INC0010455,Active,2016-03-23 11:16:00,Updated by 833,Group 23,Caller 5445,complete,i_178
INC0010455,Resolved,2016-03-23 11:17:00,Updated by 833,Group 23,Caller 5445,start,i_179
INC0010455,Resolved,2016-03-23 11:17:00,Updated by 833,Group 23,Caller 5445,complete,i_179
INC0010455,Closed,2016-03-28 11:59:00,Updated by 908,Group 23,Caller 5445,start,i_180
INC0010455,Closed,2016-03-28 11:59:00,Updated by 908,Group 23,Caller 5445,complete,i_180
INC0010489,New,2016-03-23 11:31:00,Updated by 770,Group 25,Caller 4237,start,i_181
INC0010489,New,2016-03-23 11:31:00,Updated by 770,Group 25,Caller 4237,complete,i_181
INC0010489,Active,2016-03-23 11:33:00,Updated by 770,Group 25,Caller 4237,start,i_182
INC0010489,Active,2016-03-23 11:33:00,Updated by 770,Group 25,Caller 4237,complete,i_182
INC0010489,Active,2016-03-23 13:35:00,Updated by 868,Group 25,Caller 4237,start,i_183
INC0010489,Resolved,2016-03-23 13:35:00,Updated by 868,Group 25,Caller 4237,start,i_184
INC0010489,Active,2016-03-23 13:35:00,Updated by 868,Group 25,Caller 4237,complete,i_183
INC0010489,Resolved,2016-03-23 13:35:00,Updated by 868,Group 25,Caller 4237,complete,i_184
INC0010489,Closed,2016-03-28 13:59:00,Updated by 908,Group 25,Caller 4237,start,i_185
INC0010489,Closed,2016-03-28 13:59:00,Updated by 908,Group 25,Caller 4237,complete,i_185
INC0010624,New,2016-03-23 15:14:00,Updated by 727,Group 46,Caller 1505,start,i_186
INC0010624,New,2016-03-23 15:14:00,Updated by 727,Group 46,Caller 1505,complete,i_186
INC0010624,Awaiting User Info,2016-03-23 15:29:00,Updated by 308,Group 46,Caller 1505,start,i_187
INC0010624,Awaiting User Info,2016-03-23 15:29:00,Updated by 308,Group 46,Caller 1505,complete,i_187
INC0010624,Awaiting User Info,2016-03-23 16:46:00,Updated by 308,Group 46,Caller 1505,start,i_188
INC0010624,Awaiting User Info,2016-03-23 16:46:00,Updated by 308,Group 46,Caller 1505,complete,i_188
INC0010624,Resolved,2016-03-28 09:58:00,Updated by 308,Group 46,Caller 1505,start,i_189
INC0010624,Resolved,2016-03-28 09:58:00,Updated by 308,Group 46,Caller 1505,complete,i_189
INC0010624,Closed,2016-04-02 09:59:00,Updated by 908,Group 46,Caller 1505,start,i_190
INC0010624,Closed,2016-04-02 09:59:00,Updated by 908,Group 46,Caller 1505,complete,i_190
INC0010845,Active,2016-03-24 08:47:00,Updated by 44,Group 25,Caller 4544,start,i_191
INC0010845,Active,2016-03-24 08:47:00,Updated by 44,Group 25,Caller 4544,complete,i_191
INC0010845,Active,2016-03-24 16:58:00,Updated by 868,Group 25,Caller 4544,start,i_192
INC0010845,Active,2016-03-24 16:58:00,Updated by 868,Group 25,Caller 4544,complete,i_192
INC0010845,Active,2016-03-24 17:13:00,Updated by 868,Group 25,Caller 4544,start,i_193
INC0010845,Resolved,2016-03-24 17:13:00,Updated by 868,Group 25,Caller 4544,start,i_194
INC0010845,Active,2016-03-24 17:13:00,Updated by 868,Group 25,Caller 4544,complete,i_193
INC0010845,Resolved,2016-03-24 17:13:00,Updated by 868,Group 25,Caller 4544,complete,i_194
INC0010845,Closed,2016-03-29 17:59:00,Updated by 908,Group 25,Caller 4544,start,i_195
INC0010845,Closed,2016-03-29 17:59:00,Updated by 908,Group 25,Caller 4544,complete,i_195
INC0010934,New,2016-03-24 10:14:00,Updated by 727,Group 75,Caller 4680,start,i_196
INC0010934,New,2016-03-24 10:14:00,Updated by 727,Group 75,Caller 4680,complete,i_196
INC0010934,New,2016-03-24 17:02:00,Updated by 833,Group 75,Caller 4680,start,i_197
INC0010934,Active,2016-03-24 17:02:00,Updated by 833,Group 20,Caller 4680,start,i_198
INC0010934,New,2016-03-24 17:02:00,Updated by 833,Group 75,Caller 4680,complete,i_197
INC0010934,Active,2016-03-24 17:02:00,Updated by 833,Group 20,Caller 4680,complete,i_198
INC0010934,Active,2016-03-24 17:11:00,Updated by 833,Group 20,Caller 4680,start,i_199
INC0010934,Active,2016-03-24 17:11:00,Updated by 833,Group 20,Caller 4680,start,i_200
INC0010934,Active,2016-03-24 17:11:00,Updated by 833,Group 20,Caller 4680,complete,i_199
INC0010934,Active,2016-03-24 17:11:00,Updated by 833,Group 20,Caller 4680,complete,i_200
INC0010934,Resolved,2016-03-24 17:12:00,Updated by 833,Group 23,Caller 4680,start,i_201
INC0010934,Resolved,2016-03-24 17:12:00,Updated by 833,Group 23,Caller 4680,complete,i_201
INC0010934,Closed,2016-03-29 17:59:00,Updated by 908,Group 23,Caller 4680,start,i_202
INC0010934,Closed,2016-03-29 17:59:00,Updated by 908,Group 23,Caller 4680,complete,i_202
INC0011474,Active,2016-03-26 10:44:00,Updated by 340,Group 64,Caller 1904,start,i_203
INC0011474,Resolved,2016-03-26 10:44:00,Updated by 340,Group 64,Caller 1904,start,i_204
INC0011474,Active,2016-03-26 10:44:00,Updated by 340,Group 64,Caller 1904,complete,i_203
INC0011474,Resolved,2016-03-26 10:44:00,Updated by 340,Group 64,Caller 1904,complete,i_204
INC0011474,Closed,2016-03-31 10:59:00,Updated by 908,Group 64,Caller 1904,start,i_205
INC0011474,Closed,2016-03-31 10:59:00,Updated by 908,Group 64,Caller 1904,complete,i_205
INC0011497,New,2016-03-26 13:28:00,Updated by 915,Group 25,Caller 1565,start,i_206
INC0011497,New,2016-03-26 13:28:00,Updated by 915,Group 25,Caller 1565,complete,i_206
INC0011497,New,2016-03-26 13:29:00,Updated by 915,Group 25,Caller 1565,start,i_207
INC0011497,New,2016-03-26 13:29:00,Updated by 915,Group 25,Caller 1565,complete,i_207
INC0011497,New,2016-03-28 08:27:00,Updated by 135,Group 46,Caller 1565,start,i_208
INC0011497,New,2016-03-28 08:27:00,Updated by 135,Group 46,Caller 1565,complete,i_208
INC0011497,Awaiting User Info,2016-03-28 08:47:00,Updated by 308,Group 46,Caller 1565,start,i_209
INC0011497,Awaiting User Info,2016-03-28 08:47:00,Updated by 308,Group 46,Caller 1565,complete,i_209
INC0011497,Resolved,2016-03-28 09:54:00,Updated by 308,Group 46,Caller 1565,start,i_210
INC0011497,Resolved,2016-03-28 09:54:00,Updated by 308,Group 46,Caller 1565,complete,i_210
INC0011497,Closed,2016-04-02 09:59:00,Updated by 908,Group 46,Caller 1565,start,i_211
INC0011497,Closed,2016-04-02 09:59:00,Updated by 908,Group 46,Caller 1565,complete,i_211
INC0011679,Resolved,2016-03-28 08:46:00,Updated by 908,Group 70,Caller 4933,start,i_212
INC0011679,Resolved,2016-03-28 08:46:00,Updated by 908,Group 70,Caller 4933,complete,i_212
INC0011679,Closed,2016-04-02 08:59:00,Updated by 908,Group 70,Caller 4933,start,i_213
INC0011679,Closed,2016-04-02 08:59:00,Updated by 908,Group 70,Caller 4933,complete,i_213
INC0011829,New,2016-03-28 10:46:00,Updated by 133,Group 39,Caller 3476,start,i_214
INC0011829,New,2016-03-28 10:46:00,Updated by 133,Group 39,Caller 3476,complete,i_214
INC0011829,New,2016-03-28 17:34:00,Updated by 748,Group 70,Caller 3476,start,i_215
INC0011829,New,2016-03-28 17:34:00,Updated by 748,Group 70,Caller 3476,complete,i_215
INC0011829,New,2016-03-28 19:05:00,Updated by 44,Group 22,Caller 3476,start,i_216
INC0011829,New,2016-03-28 19:05:00,Updated by 44,Group 22,Caller 3476,complete,i_216
INC0011829,New,2016-03-30 14:12:00,Updated by 526,Group 70,Caller 3476,start,i_217
INC0011829,New,2016-03-30 14:12:00,Updated by 526,Group 70,Caller 3476,complete,i_217
INC0011829,Active,2016-03-30 16:17:00,Updated by 44,Group 65,Caller 3476,start,i_218
INC0011829,Active,2016-03-30 16:17:00,Updated by 44,Group 65,Caller 3476,complete,i_218
INC0011829,Active,2016-04-04 09:41:00,Updated by 78,Group 65,Caller 3476,start,i_219
INC0011829,Active,2016-04-04 09:41:00,Updated by 78,Group 70,Caller 3476,start,i_220
INC0011829,Active,2016-04-04 09:41:00,Updated by 78,Group 65,Caller 3476,complete,i_219
INC0011829,Active,2016-04-04 09:41:00,Updated by 78,Group 70,Caller 3476,complete,i_220
INC0011829,Active,2016-04-07 01:53:00,Updated by 727,Group 31,Caller 3476,start,i_221
INC0011829,Active,2016-04-07 01:53:00,Updated by 727,Group 31,Caller 3476,complete,i_221
INC0011829,Active,2016-04-07 18:08:00,Updated by 695,Group 31,Caller 3476,start,i_222
INC0011829,Active,2016-04-07 18:08:00,Updated by 695,Group 31,Caller 3476,complete,i_222
INC0011829,Awaiting User Info,2016-04-07 18:14:00,Updated by 695,Group 31,Caller 3476,start,i_223
INC0011829,Awaiting User Info,2016-04-07 18:14:00,Updated by 695,Group 31,Caller 3476,complete,i_223
INC0011829,Resolved,2016-04-18 14:21:00,Updated by 695,Group 31,Caller 3476,start,i_224
INC0011829,Resolved,2016-04-18 14:21:00,Updated by 695,Group 31,Caller 3476,complete,i_224
INC0011829,Closed,2016-04-23 15:07:00,Updated by 908,Group 31,Caller 3476,start,i_225
INC0011829,Closed,2016-04-23 15:07:00,Updated by 908,Group 31,Caller 3476,complete,i_225
INC0012250,New,2016-03-29 00:52:00,Updated by 908,Group 70,Caller 3634,start,i_226
INC0012250,New,2016-03-29 00:52:00,Updated by 908,Group 70,Caller 3634,complete,i_226
INC0012250,New,2016-03-29 01:08:00,Updated by 846,Group 70,Caller 3634,start,i_227
INC0012250,New,2016-03-29 01:08:00,Updated by 846,Group 70,Caller 3634,complete,i_227
INC0012250,Active,2016-03-29 08:19:00,Updated by 44,Group 70,Caller 3634,start,i_228
INC0012250,Active,2016-03-29 08:19:00,Updated by 44,Group 70,Caller 3634,complete,i_228
INC0012250,Resolved,2016-03-29 10:47:00,Updated by 44,Group 70,Caller 3634,start,i_229
INC0012250,Resolved,2016-03-29 10:47:00,Updated by 44,Group 70,Caller 3634,complete,i_229
INC0012250,Closed,2016-04-03 10:59:00,Updated by 908,Group 70,Caller 3634,start,i_230
INC0012250,Closed,2016-04-03 10:59:00,Updated by 908,Group 70,Caller 3634,complete,i_230
INC0012630,Awaiting User Info,2016-03-29 14:59:00,Updated by 908,Group 70,Caller 5368,start,i_231
INC0012630,Awaiting User Info,2016-03-29 14:59:00,Updated by 908,Group 70,Caller 5368,complete,i_231
INC0012630,Active,2016-03-30 12:41:00,Updated by 129,Group 70,Caller 5368,start,i_232
INC0012630,Active,2016-03-30 12:41:00,Updated by 129,Group 70,Caller 5368,complete,i_232
INC0012630,Resolved,2016-03-30 22:03:00,Updated by 111,Group 70,Caller 5368,start,i_233
INC0012630,Resolved,2016-03-30 22:03:00,Updated by 111,Group 70,Caller 5368,complete,i_233
INC0012630,Closed,2016-04-04 22:59:00,Updated by 908,Group 70,Caller 5368,start,i_234
INC0012630,Closed,2016-04-04 22:59:00,Updated by 908,Group 70,Caller 5368,complete,i_234
INC0012723,New,2016-03-29 17:26:00,Updated by 908,Group 70,Caller 5017,start,i_235
INC0012723,New,2016-03-29 17:26:00,Updated by 908,Group 70,Caller 5017,complete,i_235
INC0012723,Active,2016-03-29 17:35:00,Updated by 723,Group 70,Caller 5017,start,i_236
INC0012723,Active,2016-03-29 17:35:00,Updated by 723,Group 70,Caller 5017,complete,i_236
INC0012723,Resolved,2016-03-29 17:36:00,Updated by 723,Group 70,Caller 5017,start,i_237
INC0012723,Resolved,2016-03-29 17:36:00,Updated by 723,Group 70,Caller 5017,complete,i_237
INC0012723,Closed,2016-04-03 17:59:00,Updated by 908,Group 70,Caller 5017,start,i_238
INC0012723,Closed,2016-04-03 17:59:00,Updated by 908,Group 70,Caller 5017,complete,i_238
INC0012737,Active,2016-03-29 17:59:00,Updated by 614,Group 34,Caller 2583,start,i_239
INC0012737,Awaiting User Info,2016-03-29 17:59:00,Updated by 614,Group 34,Caller 2583,start,i_240
INC0012737,Active,2016-03-29 17:59:00,Updated by 614,Group 34,Caller 2583,complete,i_239
INC0012737,Awaiting User Info,2016-03-29 17:59:00,Updated by 614,Group 34,Caller 2583,complete,i_240
INC0012737,Awaiting User Info,2016-06-09 14:12:00,Updated by 614,Group 34,Caller 2583,start,i_241
INC0012737,Resolved,2016-06-09 14:12:00,Updated by 614,Group 34,Caller 2583,start,i_242
INC0012737,Awaiting User Info,2016-06-09 14:12:00,Updated by 614,Group 34,Caller 2583,complete,i_241
INC0012737,Resolved,2016-06-09 14:12:00,Updated by 614,Group 34,Caller 2583,complete,i_242
INC0012737,Closed,2016-06-14 15:07:00,Updated by 908,Group 34,Caller 2583,start,i_243
INC0012737,Closed,2016-06-14 15:07:00,Updated by 908,Group 34,Caller 2583,complete,i_243
INC0012934,Active,2016-03-30 10:14:00,Updated by 88,Group 29,Caller 521,start,i_244
INC0012934,Active,2016-03-30 10:14:00,Updated by 88,Group 29,Caller 521,complete,i_244
INC0012934,Active,2016-03-30 10:35:00,Updated by 135,Group 23,Caller 521,start,i_245
INC0012934,Active,2016-03-30 10:35:00,Updated by 135,Group 23,Caller 521,complete,i_245
INC0012934,Active,2016-03-30 11:38:00,Updated by 241,Group 23,Caller 521,start,i_246
INC0012934,Active,2016-03-30 11:38:00,Updated by 241,Group 23,Caller 521,complete,i_246
INC0012934,Resolved,2016-03-30 12:02:00,Updated by 241,Group 23,Caller 521,start,i_247
INC0012934,Resolved,2016-03-30 12:02:00,Updated by 241,Group 23,Caller 521,complete,i_247
INC0012934,Closed,2016-04-04 12:59:00,Updated by 908,Group 23,Caller 521,start,i_248
INC0012934,Closed,2016-04-04 12:59:00,Updated by 908,Group 23,Caller 521,complete,i_248
INC0013087,New,2016-03-30 14:23:00,Updated by 370,Group 28,Caller 57,start,i_249
INC0013087,New,2016-03-30 14:23:00,Updated by 370,Group 28,Caller 57,complete,i_249
INC0013087,Active,2016-03-31 09:52:00,Updated by 307,Group 28,Caller 57,start,i_250
INC0013087,Active,2016-03-31 09:52:00,Updated by 307,Group 28,Caller 57,complete,i_250
INC0013087,Active,2016-03-31 09:54:00,Updated by 307,Group 28,Caller 57,start,i_251
INC0013087,Active,2016-03-31 09:54:00,Updated by 307,Group 28,Caller 57,complete,i_251
INC0013087,Active,2016-04-07 10:40:00,Updated by 307,Group 28,Caller 57,start,i_252
INC0013087,Active,2016-04-07 10:40:00,Updated by 307,Group 28,Caller 57,complete,i_252
INC0013087,Active,2016-04-07 10:41:00,Updated by 307,Group 28,Caller 57,start,i_253
INC0013087,Active,2016-04-07 10:41:00,Updated by 307,Group 28,Caller 57,complete,i_253
INC0013087,Active,2016-04-07 10:42:00,Updated by 307,Group 28,Caller 57,start,i_254
INC0013087,Resolved,2016-04-07 10:42:00,Updated by 307,Group 28,Caller 57,start,i_255
INC0013087,Active,2016-04-07 10:42:00,Updated by 307,Group 28,Caller 57,complete,i_254
INC0013087,Resolved,2016-04-07 10:42:00,Updated by 307,Group 28,Caller 57,complete,i_255
INC0013087,Closed,2016-04-12 10:59:00,Updated by 908,Group 28,Caller 57,start,i_256
INC0013087,Closed,2016-04-12 10:59:00,Updated by 908,Group 28,Caller 57,complete,i_256
INC0013302,New,2016-03-31 07:00:00,Updated by 908,Group 70,Caller 5545,start,i_257
INC0013302,New,2016-03-31 07:00:00,Updated by 908,Group 70,Caller 5545,complete,i_257
INC0013302,New,2016-03-31 07:02:00,Updated by 21,?,Caller 5545,start,i_258
INC0013302,New,2016-03-31 07:02:00,Updated by 21,?,Caller 5545,complete,i_258
INC0013302,Awaiting User Info,2016-03-31 14:09:00,Updated by 429,?,Caller 5545,start,i_259
INC0013302,Awaiting User Info,2016-03-31 14:09:00,Updated by 429,?,Caller 5545,complete,i_259
INC0013302,Awaiting User Info,2016-04-01 11:07:00,Updated by 915,?,Caller 5545,start,i_260
INC0013302,Awaiting User Info,2016-04-01 11:07:00,Updated by 915,?,Caller 5545,complete,i_260
INC0013302,Awaiting User Info,2016-04-01 13:08:00,Updated by 44,Group 70,Caller 5545,start,i_261
INC0013302,Active,2016-04-01 13:08:00,Updated by 44,Group 70,Caller 5545,start,i_262
INC0013302,Awaiting User Info,2016-04-01 13:08:00,Updated by 44,Group 70,Caller 5545,complete,i_261
INC0013302,Active,2016-04-01 13:08:00,Updated by 44,Group 70,Caller 5545,complete,i_262
INC0013302,Resolved,2016-04-01 13:26:00,Updated by 44,Group 70,Caller 5545,start,i_263
INC0013302,Resolved,2016-04-01 13:26:00,Updated by 44,Group 70,Caller 5545,complete,i_263
INC0013302,Closed,2016-04-06 13:59:00,Updated by 908,Group 70,Caller 5545,start,i_264
INC0013302,Closed,2016-04-06 13:59:00,Updated by 908,Group 70,Caller 5545,complete,i_264
INC0013354,New,2016-03-31 08:53:00,Updated by 21,Group 70,Caller 1774,start,i_265
INC0013354,New,2016-03-31 08:53:00,Updated by 21,Group 20,Caller 1774,start,i_266
INC0013354,New,2016-03-31 08:53:00,Updated by 21,Group 70,Caller 1774,complete,i_265
INC0013354,New,2016-03-31 08:53:00,Updated by 21,Group 20,Caller 1774,complete,i_266
INC0013354,New,2016-04-01 16:52:00,Updated by 859,Group 20,Caller 1774,start,i_267
INC0013354,New,2016-04-01 16:52:00,Updated by 859,Group 70,Caller 1774,start,i_268
INC0013354,New,2016-04-01 16:52:00,Updated by 859,Group 20,Caller 1774,complete,i_267
INC0013354,New,2016-04-01 16:52:00,Updated by 859,Group 70,Caller 1774,complete,i_268
INC0013354,New,2016-04-01 19:37:00,Updated by 44,?,Caller 1774,start,i_269
INC0013354,New,2016-04-01 19:37:00,Updated by 44,?,Caller 1774,complete,i_269
INC0013354,New,2016-04-06 09:57:00,Updated by 60,?,Caller 1774,start,i_270
INC0013354,Active,2016-04-06 09:57:00,Updated by 60,Group 33,Caller 1774,start,i_271
INC0013354,New,2016-04-06 09:57:00,Updated by 60,?,Caller 1774,complete,i_270
INC0013354,Active,2016-04-06 09:57:00,Updated by 60,Group 33,Caller 1774,complete,i_271
INC0013354,Active,2016-04-07 14:22:00,Updated by 614,Group 33,Caller 1774,start,i_272
INC0013354,Active,2016-04-07 14:22:00,Updated by 614,Group 33,Caller 1774,complete,i_272
INC0013354,Resolved,2016-04-07 14:23:00,Updated by 614,Group 33,Caller 1774,start,i_273
INC0013354,Resolved,2016-04-07 14:23:00,Updated by 614,Group 33,Caller 1774,complete,i_273
INC0013354,Closed,2016-04-12 14:59:00,Updated by 908,Group 33,Caller 1774,start,i_274
INC0013354,Closed,2016-04-12 14:59:00,Updated by 908,Group 33,Caller 1774,complete,i_274
INC0013488,Resolved,2016-03-31 11:47:00,Updated by 908,Group 70,Caller 1317,start,i_275
INC0013488,Resolved,2016-03-31 11:47:00,Updated by 908,Group 70,Caller 1317,complete,i_275
INC0013488,Closed,2016-04-05 12:59:00,Updated by 908,Group 70,Caller 1317,start,i_276
INC0013488,Closed,2016-04-05 12:59:00,Updated by 908,Group 70,Caller 1317,complete,i_276
INC0013682,New,2016-03-31 16:55:00,Updated by 135,Group 70,Caller 3285,start,i_277
INC0013682,New,2016-03-31 16:55:00,Updated by 135,Group 70,Caller 3285,complete,i_277
INC0013682,New,2016-03-31 17:29:00,Updated by 131,?,Caller 3285,start,i_278
INC0013682,New,2016-03-31 17:29:00,Updated by 131,?,Caller 3285,complete,i_278
INC0013682,Active,2016-04-04 11:58:00,Updated by 60,?,Caller 3285,start,i_279
INC0013682,Resolved,2016-04-04 11:58:00,Updated by 60,?,Caller 3285,start,i_280
INC0013682,Active,2016-04-04 11:58:00,Updated by 60,?,Caller 3285,complete,i_279
INC0013682,Resolved,2016-04-04 11:58:00,Updated by 60,?,Caller 3285,complete,i_280
INC0013682,Closed,2016-04-09 11:59:00,Updated by 908,?,Caller 3285,start,i_281
INC0013682,Closed,2016-04-09 11:59:00,Updated by 908,?,Caller 3285,complete,i_281
INC0013797,Active,2016-04-01 07:41:00,Updated by 44,Group 57,Caller 1866,start,i_282
INC0013797,Active,2016-04-01 07:41:00,Updated by 44,Group 57,Caller 1866,complete,i_282
INC0013797,Active,2016-04-01 07:44:00,Updated by 44,Group 57,Caller 1866,start,i_283
INC0013797,Active,2016-04-01 07:44:00,Updated by 44,Group 57,Caller 1866,complete,i_283
INC0013797,Active,2016-04-01 10:13:00,Updated by 608,Group 57,Caller 1866,start,i_284
INC0013797,Active,2016-04-01 10:13:00,Updated by 608,Group 57,Caller 1866,complete,i_284
INC0013797,Active,2016-04-02 02:53:00,Updated by 177,Group 57,Caller 1866,start,i_285
INC0013797,Active,2016-04-02 02:53:00,Updated by 177,Group 57,Caller 1866,complete,i_285
INC0013797,Resolved,2016-04-18 09:46:00,Updated by 608,Group 57,Caller 1866,start,i_286
INC0013797,Resolved,2016-04-18 09:46:00,Updated by 608,Group 57,Caller 1866,complete,i_286
INC0013797,Closed,2016-04-23 10:07:00,Updated by 908,Group 57,Caller 1866,start,i_287
INC0013797,Closed,2016-04-23 10:07:00,Updated by 908,Group 57,Caller 1866,complete,i_287
INC0013828,Resolved,2016-04-01 08:36:00,Updated by 908,Group 70,Caller 5434,start,i_288
INC0013828,Resolved,2016-04-01 08:36:00,Updated by 908,Group 70,Caller 5434,complete,i_288
INC0013828,Closed,2016-04-06 08:59:00,Updated by 908,Group 70,Caller 5434,start,i_289
INC0013828,Closed,2016-04-06 08:59:00,Updated by 908,Group 70,Caller 5434,complete,i_289
INC0014795,Active,2016-04-04 11:17:00,Updated by 88,Group 70,Caller 1526,start,i_290
INC0014795,Active,2016-04-04 11:17:00,Updated by 88,Group 29,Caller 1526,start,i_291
