"Sales","CompPrice","Income","Ads","Cars","Price","SellerType","District","Age"
8.652,130.31,59.30265,12,1.20866337347648,146.140436867679,"Automotive","East",41.343
11.293,144.41,64.72861,1,1.52903418001913,165.791422711493,"Dealer","East",46.962
11.385,122.12,24.27781,5,1.12857830135208,141.946801192945,"Automotive","East",47.49
15.887,110.66,74.60877,0,1.67043280905949,126.709244527456,"Automotive","West",43.251
12.617,96.06,109.67506,6,1.52566040432066,102.208835147376,"Supercenter","South",51.251
14.136,127.29,51.90901,7,1.77681796750713,137.086707227646,"Automotive","East",42.933
17.46,124.34,97.73478,9,2.23765330625032,148.352054595776,"Dealer","East",40.062
11.57,128.12,70.88017,5,1.13694025914921,145.476453669245,"Automotive","North",48.76
15.22,125.22,114.19181,0,1.64343948791535,144.318242515525,"Dealer","East",51.2
11.478,123.53,94.80247,7,1.39418104348558,144.193218771315,"Automotive","East",50.115
7.172,122.32,90.19559,3,1.04399138247831,150.764055833123,"Dealer","South",30.435
11.082,115.41,33.19351,0,1.13594820510935,135.464690835375,"Automotive","North",33.847
21.41,138.48,45.56686,10,2.39287356036369,158.411547498125,"Automotive","East",37.59
6.811,119.85,64.75962,0,0.493790852237175,133.303835517519,"Dealer","North",53.438
7.695,131.8,89.05711,8,0.878397215458135,145.88765914707,"Supercenter","East",41.843
12.285,118.82,120.7366,13,1.25285463207199,135.012293367098,"Supercenter","West",42.884
11.38,115.6,61.24505,0,1.380947732993,116.378942317819,"Dealer","North",45.84
16.252,100.95,126.97485,15,1.71802144075772,109.392678134667,"Automotive","North",40.459
9.781,128.61,96.69533,6,1.47853184442486,153.696357155716,"Supercenter","South",49.182
19.008,125.22,51.81175,0,1.96391378390306,139.451686133234,"Automotive","West",55.661
10.129,124.58,123.90724,0,1.39534368660049,143.70972507542,"Supercenter","South",35.236
13.945,135.89,77.37123,0,1.10315637823411,160.155761561312,"Automotive","West",49.939
13.008,128.11,101.67713,5,1.80646720221868,149.899566897952,"Automotive","East",54.185
11.405,119.78,109.16723,13,1.41437636970298,137.886636961984,"Dealer","East",44.479
19.283,117.3,83.16184,15,1.55188743389286,130.954224560379,"Automotive","North",48.266
11.324,126.67,118.50287,12,1.18243118238041,134.794403367852,"Automotive","South",51.548
9.179,134.17,120.83673,10,0.94990310167626,149.155801497948,"Dealer","East",59.522
12.757,131.67,163.51964,0,1.40768518718767,143.719735277962,"Automotive","North",36.464
12.024,120.24,64.45864,6,1.32526094013344,142.044868601208,"Dealer","North",49.558
10.351,114.24,133.72201,20,1.28498087245543,124.823050488732,"Supercenter","East",50.037
15.482,118.6,93.12601,4,1.69212539025376,139.941459147382,"Automotive","East",43.137
7.401,125.74,54.98598,6,0.810666951565408,139.888677982831,"Dealer","East",60.907
13.36,126.22,86.1485,1,1.61014421493392,132.437176568706,"Supercenter","East",50.983
16.838,132.98,100.1187,3,2.00471611645985,150.839323872652,"Automotive","East",54.919
12.182,117.59,82.06555,4,1.50267208781717,131.209080138251,"Supercenter","East",44.566
13.202,122.92,146.07842,6,1.37366014289287,144.16738254504,"Automotive","North",54.984
4.208,132.82,103.54472,0,0.546572831887241,154.070464548163,"Automotive","East",43.906
15.045,130.37,115.03724,6,1.64942968684544,145.575631985363,"Dealer","West",47.214
16.113,117.59,117.59004,8,1.58639247155698,129.010938404183,"Automotive","East",51.421
10.317,119.39,50.19406,7,1.1188225075916,135.773309689351,"Supercenter","West",47.085
11.271,110.64,113.65014,1,1.15712868947941,124.296408141507,"Automotive","East",48.88
13.19,128.28,125.0908,8,1.37501721601969,151.451411470797,"Dealer","East",54.553
8.479,123.39,125.95146,0,1.09006913678243,143.315662695033,"Dealer","North",36.71
11.403,130.15,95.65048,10,1.39868482838271,137.162278014708,"Dealer","South",51.576
3.583,131.66,61.58365,0,0.761040643559484,150.25897219085,"Dealer","East",45.132
16.031,116.21,35.04694,9,1.67183976703,122.297091456058,"Automotive","East",55.831
10.336,130.86,56.10266,9,1.08455231697217,145.205721739282,"Automotive","East",45.143
10.905,135.35,71.88721,6,0.981262180739974,143.501756356319,"Automotive","East",55.085
14.325,100.47,130.67836,11,1.45831836106654,108.525730088174,"Automotive","North",51.372
10.691,121.43,151.06751,0,1.3985429033569,140.614995537795,"Automotive","North",46.818
14.538,125.51,51.39541,0,1.64261633872382,136.004445320282,"Supercenter","North",61.443
11.8,120.79,84.19502,9,1.05673741984892,136.760752842351,"Dealer","West",55.692
16.285,126.14,78.94453,18,1.91881685777029,146.876048882464,"Dealer","East",53.873
7.836,125.22,62.81567,0,1.12914077688297,147.466137589161,"Supercenter","East",53.708
11.341,116.08,97.83358,4,0.876078053221374,132.850212377185,"Automotive","North",58.591
11.684,113.02,59.72609,0,1.84521425766586,134.812474007467,"Dealer","South",57.286
11.678,109.62,93.22296,0,1.62917907345818,130.360430613032,"Automotive","East",52.939
15.948,130.11,109.30988,11,1.42496098998613,138.482649338041,"Automotive","East",44.043
14.44,145.68,61.41852,0,2.02405026727044,166.538620634401,"Automotive","West",43.416
15.656,121.95,106.10492,0,1.93157536310125,146.576579285581,"Dealer","East",46.698
7.729,117.05,84.19534,5,1.27616696455367,140.947762686991,"Supercenter","East",45.793
14.134,113.91,113.88372,5,1.48545354756497,128.01854057115,"Dealer","East",49.571
16.356,134.42,79.53632,8,1.8103300937269,161.03038275405,"Automotive","North",43.784
11.089,113.54,77.93204,2,1.38354225265948,126.190091852479,"Automotive","East",52.843
10.696,135.64,29.3417,3,1.26831857409573,156.801173937482,"Automotive","East",50.348
21.616,111.06,89.05565,18,2.27995573786273,130.370125536382,"Automotive","East",31.533
16.958,114.69,117.06895,0,1.91399218590223,134.347644099093,"Automotive","East",44.651
12.856,109.53,72.76491,0,1.42983687844817,118.766922259496,"Automotive","East",51.451
9.074,117.35,99.8146,8,1.2093181088842,126.015370701094,"Dealer","East",38.881
15.511,131.89,103.81738,5,1.82223868391453,146.741457238137,"Automotive","East",46.097
18.276,130.96,97.00721,16,2.18570072787317,150.577719357845,"Automotive","South",45.408
9.009,112.7,57.04782,0,0.727556472306519,121.309058140431,"Automotive","East",51.232
8.885,126.49,102.39777,6,1.02594780391505,145.914736789911,"Supercenter","East",39.175
18.186,118.46,128.50814,16,2.35552565010877,126.819180500897,"Supercenter","South",42.643
9.662,124.99,43.6762,7,1.0358492536264,134.508381689103,"Supercenter","East",51.162
16.437,122.14,78.6803,6,1.51512307128681,131.602216922204,"Dealer","West",43.905
10.378,137.49,83.96444,10,1.32342616020889,154.072888829454,"Dealer","South",45.976
17.432,129.81,54.98511,8,1.78265433861797,136.140125189635,"Automotive","East",60.766
11.066,128.45,107.44741,3,1.52036454275328,144.983298035306,"Dealer","East",44.911
13.2,140.15,146.61021,17,1.49663196580692,161.466281628353,"Automotive","South",36.041
3.846,119.23,74.26905,3,0.510088793832616,130.067049700438,"Supercenter","South",54.737
14.146,108.08,40.7409,9,1.2686095206928,116.256153778525,"Automotive","East",43.084
9.922,139.91,67.71436,5,0.931520764199287,150.309789410698,"Supercenter","North",42.017
14.75,103.1,28.25297,10,1.49195365155259,113.894212666879,"Dealer","East",52.506
10.642,126.18,79.69237,6,1.29055627712329,147.124005763145,"Automotive","East",48.116
12.431,131.54,96.40095,4,1.57121583607376,147.099953689876,"Automotive","East",62.245
15.843,107.87,128.93023,4,1.86295486437673,114.55252489269,"Supercenter","West",45.507
13.831,121.91,37.34459,2,1.52247722384222,137.754865443822,"Automotive","East",49.531
12.126,134.67,88.92676,4,1.48664218242485,142.815509723494,"Dealer","South",48.518
6.775,116.72,84.88751,2,0.800443029455118,131.226605655485,"Supercenter","South",37.228
11.095,118.28,89.40276,9,1.45543472793796,136.322672404145,"Automotive","East",47.885
14.85,121.97,54.42713,4,1.6302781130786,133.89950536444,"Dealer","North",59.509
9.513,119.49,118.65869,13,1.10455160408083,135.509018729407,"Supercenter","South",51.079
11.484,125.56,71.09957,7,1.07135022634977,143.642127399252,"Dealer","North",40.938
14.542,130.47,88.02327,24,1.73471082953293,150.196152132688,"Automotive","East",49.862
11.618,105.57,87.83744,5,1.35093583324391,125.967964708402,"Dealer","East",47.585
9.834,115.15,101.53007,18,1.39685223093159,139.712476825148,"Dealer","South",52.582
1.735,123.23,40.92665,6,0.486974322449869,145.875053882818,"Dealer","East",39.594
19.695,103.02,96.43471,0,2.67354021489231,122.843901459666,"Supercenter","East",51.89
12.139,126.4,53.86315,11,1.70847191646619,148.909733129445,"Dealer","South",52.276
11.027,119.09,10.84512,14,1.18426568278781,141.149722159195,"Automotive","East",42.444
12.656,130.58,66.4757,1,1.10236114238731,151.688475113169,"Automotive","East",38.926
14.167,114.36,154.91022,7,1.58315521345157,132.012199833423,"Supercenter","East",49.975
15.227,118.01,93.44911,0,1.4759462829961,131.237042944223,"Automotive","East",50.13
15.857,98.1,75.67855,0,1.77186685812076,107.923177082544,"Automotive","South",58.918
2.901,127.24,95.90104,0,0.667902529213025,150.001954948231,"Automotive","North",51.278
13.752,110.84,77.50358,6,1.65016938581746,128.231138156735,"Dealer","East",56.43
18.58,124.43,98.90159,4,2.13564178905765,137.315081331356,"Supercenter","North",59.52
15.787,113.03,68.64746,14,2.02682337346068,119.363861521199,"Supercenter","South",54.742
18.201,117.76,69.09105,2,2.01275189066441,132.494333861417,"Automotive","West",51.525
5.015,128.16,102.37542,7,0.902135718355603,155.674331265771,"Dealer","South",45.879
10.377,133.62,55.53627,13,1.25140373654069,148.788627423882,"Dealer","East",38.959
13.973,114.93,70.32013,11,1.61860638715261,129.963572748573,"Dealer","East",48.36
8.254,129.23,90.91344,7,1.42099129575381,138.105583607234,"Dealer","South",53.624
12.02,110.58,84.78954,11,1.45805628209989,138.068660216275,"Dealer","East",52.848
7.413,106.87,86.24533,14,0.387783858076032,116.10578335833,"Dealer","West",50.485
18.822,126.34,110.15724,5,2.07383796438658,141.14887960793,"Automotive","North",56.763
14.616,128.59,81.87842,0,1.89582250351402,143.226431210525,"Dealer","East",46.533
16.697,126.12,97.48258,9,1.83596827421991,147.225209688138,"Automotive","East",60.031
17.605,115.91,124.41409,3,2.06585941857764,134.705641477277,"Supercenter","East",48.215
14.242,124.02,74.90291,10,1.46229053342904,134.407431411939,"Automotive","East",51.677
10.255,131.8,74.1447,9,1.64951854591839,159.890160269687,"Supercenter","East",44.974
13.854,119.03,96.75649,4,1.39788958398534,130.924436607634,"Automotive","South",47.821
15.42,117.03,76.03528,3,1.7637818963444,126.749539858956,"Supercenter","East",48.139
8.828,113.51,29.21513,9,1.06790947964733,124.91577867059,"Automotive","East",47.422
14.569,115.71,51.9194,0,1.65004378432766,130.103818809278,"Automotive","South",48.255
13.022,126.4,107.38928,9,1.69736890166265,137.834194055307,"Dealer","South",39.774
13.035,138.74,108.95945,6,1.37288557235767,156.164568559905,"Supercenter","East",52.486
11.547,115.44,87.41134,0,1.23803261491839,137.607644537486,"Automotive","North",41.166
12.344,146.08,108.7018,7,1.24800552215525,161.995409588351,"Dealer","East",50.943
11.04,127.87,97.66582,6,1.47848540273638,149.461297646679,"Dealer","South",45.923
15.009,139.66,84.83849,16,1.5937418119471,156.292151079366,"Automotive","South",40.631
10.616,125.3,0.70054,17,1.20901234338557,139.688444731509,"Dealer","East",51.156
13.498,114.99,71.11267,5,1.47379134474278,136.244659400089,"Dealer","East",39.575
3.738,125.08,74.42649,5,0.536105766259021,143.580051932105,"Supercenter","East",60.313
14.859,134.32,131.75734,0,1.82896470160002,154.401544716449,"Supercenter","West",51.854
9.537,120.2,117.93669,7,1.03450244218093,128.586079835502,"Supercenter","East",54.106
18.752,107.95,72.75113,4,1.7842582342359,130.901361611101,"Dealer","West",38.741
7.94,125.44,77.87381,0,1.20956836164208,152.229396454356,"Dealer","East",52.053
11.79,129.62,109.49269,0,1.48816359428934,146.441222397197,"Supercenter","East",42.427
15.186,115.65,38.75414,2,1.79151915957182,129.11433570467,"Dealer","West",56.757
14.802,116.64,68.76009,0,1.80498309255117,137.446078833663,"Dealer","East",46.67
9.801,124.4,62.96853,0,0.875184778380971,139.21831546369,"Dealer","East",29.505
7.025,129.91,103.00149,2,0.706504020173322,148.428282622723,"Automotive","East",46.842
12.756,128.77,96.27205,8,1.43446001803853,143.715062881994,"Automotive","South",46.635
17.58,136.42,97.28564,12,1.99434382311515,156.913192861021,"Dealer","West",55.703
5.338,103.03,79.29915,8,0.758138341138739,119.394682097013,"Automotive","South",48.64
18.523,99.41,90.88133,3,2.38450642439376,111.930417192268,"Supercenter","East",50.375
10.37,110.19,112.19237,4,1.23940501787833,130.693801100043,"Automotive","East",51.619
9.951,125.09,70.47311,11,1.28153162889353,133.773955612548,"Supercenter","East",52.13
15.542,132.19,84.04684,19,1.79827770821995,147.490739851501,"Supercenter","North",48.798
9.797,128.62,103.76128,0,1.22717799492406,133.766494971859,"Dealer","South",46.705
14.644,101.01,128.09181,0,1.55104528850953,116.736450053542,"Dealer","East",42.607
15.971,125.73,65.60709,10,1.71584270672271,138.55687687598,"Automotive","East",49.052
18.328,121.77,154.69079,6,1.68258108294734,127.825073153464,"Automotive","East",35.064
15.38,117.35,100.60745,4,1.87324331576126,134.88210397428,"Automotive","East",46.342
13.525,119.86,71.43985,4,1.27772188658331,134.25784856964,"Automotive","East",43.73
15.843,122.54,139.20097,8,1.92194900839502,142.304853800073,"Automotive","East",42.582
18.874,130.06,97.86552,0,2.02122379578966,143.087780255209,"Dealer","East",53.022
8.016,111.54,109.29492,8,1.14615674073707,132.974764638866,"Automotive","East",50.552
9.552,145.45,72.40843,8,1.39676707868494,171.601401788173,"Automotive","South",43.181
9.379,119.75,75.80802,4,1.28784459394496,121.532074926858,"Automotive","East",45.559
13.202,127.04,100.88193,10,1.41171669507721,132.784241918074,"Dealer","East",44.163
9.431,118.9,72.04257,7,0.842543854921376,136.639856570055,"Automotive","East",43.357
10.224,141.99,55.62894,4,0.946483848001215,157.555101450533,"Dealer","East",58.311
10.055,102,56.23906,4,1.12997579873812,113.521668940991,"Automotive","East",48.437
14.314,106.87,4.35373,11,1.50349624882162,122.307826630829,"Automotive","East",41.605
12.501,138.64,110.75253,4,1.2456846568555,157.642479588326,"Automotive","East",56.317
10.61,112.54,53.39381,5,1.47690764855431,129.620607837407,"Dealer","South",47.43
9.13,134.24,83.18638,3,1.39228347269956,159.971696626213,"Automotive","East",34.136
