RULE,USER_ID,HIT_DATE,USER_LEVEL,USER_LEVEL_BADRATE,USER_TARGET
授信通过,ID20261117003237,2026/10/1,1,20.00%,1
授信通过,ID20261115005582,2026/10/1,1,20.00%,1
授信通过,ID20261115003831,2026/10/1,1,20.00%,1
授信通过,ID20261117007838,2026/10/1,1,20.00%,1
授信通过,ID20261117004357,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261115004329,2026/10/1,1,20.00%,1
授信通过,ID20261118002753,2026/10/1,1,20.00%,1
授信通过,ID20261118002707,2026/10/1,1,20.00%,1
授信通过,ID20261117006641,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261117003344,2026/10/1,1,20.00%,1
授信通过,ID20261118007113,2026/10/1,1,20.00%,1
授信通过,ID20261118005020,2026/10/1,1,20.00%,1
授信通过,ID20261118005704,2026/10/1,1,20.00%,1
授信通过,ID20261118007459,2026/10/1,1,20.00%,1
授信通过,ID20261118004611,2026/10/1,1,20.00%,1
授信通过,ID20261117004346,2026/10/1,1,20.00%,1
授信通过,ID20261115010793,2026/10/1,1,20.00%,1
授信通过,ID20261117004250,2026/10/1,1,20.00%,1
授信通过,ID20261117005824,2026/10/1,1,20.00%,1
授信通过,ID20261115004152,2026/10/1,1,20.00%,1
授信通过,ID20261115006000,2026/10/1,1,20.00%,1
授信通过,ID20261117006179,2026/10/1,1,20.00%,1
授信通过,ID20261123000155,2026/12/1,1,20.00%,1
授信通过,ID20261121010583,2026/10/1,1,20.00%,1
授信通过,ID20261122009850,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261124002333,2026/12/1,1,20.00%,1
授信通过,ID20261123008518,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261121011569,2026/10/1,1,20.00%,1
授信通过,ID20261123003492,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261123000227,2026/12/1,1,20.00%,1
授信通过,ID20261124011645,2026/12/1,1,20.00%,1
授信通过,ID20261124005820,2026/12/1,1,20.00%,1
授信通过,ID20261123002555,2026/12/1,1,20.00%,1
授信通过,ID20261124000480,2026/12/1,1,20.00%,1
授信通过,ID20261124010103,2026/12/1,1,20.00%,1
授信通过,ID20261123000554,2026/12/1,1,20.00%,1
授信通过,ID20261123000182,2026/12/1,1,20.00%,1
授信通过,ID20261123000228,2026/12/1,1,20.00%,1
百度欺诈分>=90,ID20261115004000,2026/11/1,1,20.00%,0
授信通过,ID20261122008772,2026/12/1,1,20.00%,1
授信通过,ID20261122003013,2026/12/1,1,20.00%,1
授信通过,ID20261123000379,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261122009204,2026/12/1,1,20.00%,1
授信通过,ID20261123008638,2026/12/1,1,20.00%,1
授信通过,ID20261123003934,2026/12/1,1,20.00%,1
授信通过,ID20261124004200,2026/12/1,1,20.00%,1
授信通过,ID20261124003241,2026/12/1,1,20.00%,1
授信通过,ID20261124007378,2026/12/1,1,20.00%,1
授信通过,ID20261122006128,2026/12/1,1,20.00%,1
授信通过,ID20261124000293,2026/12/1,1,20.00%,1
授信通过,ID20261115004009,2026/11/1,1,20.00%,0
授信通过,ID20261122005063,2026/12/1,1,20.00%,1
授信通过,ID20261123000252,2026/12/1,1,20.00%,1
授信通过,ID20261124005841,2026/12/1,1,20.00%,1
授信通过,ID20261124011313,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261122008376,2026/12/1,1,20.00%,1
授信通过,ID20261123003533,2026/12/1,1,20.00%,1
授信通过,ID20261124003954,2026/12/1,1,20.00%,1
授信通过,ID20261124008788,2026/12/1,1,20.00%,1
授信通过,ID20261123007409,2026/12/1,1,20.00%,1
授信通过,ID20261123003817,2026/12/1,1,20.00%,1
授信通过,ID20261123001467,2026/12/1,1,20.00%,1
授信通过,ID20261121001723,2026/10/1,1,20.00%,1
授信通过,ID20261124005708,2026/12/1,1,20.00%,1
授信通过,ID20261121006295,2026/10/1,1,20.00%,1
授信通过,ID20261124010790,2026/12/1,1,20.00%,1
授信通过,ID20261124010809,2026/12/1,1,20.00%,1
授信通过,ID20261123003603,2026/12/1,1,20.00%,1
授信通过,ID20261124002182,2026/12/1,1,20.00%,1
授信通过,ID20261121003558,2026/10/1,1,20.00%,1
授信通过,ID20261121012215,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261122006051,2026/12/1,1,20.00%,1
百度欺诈分>=90,ID20261124005947,2026/12/1,1,20.00%,1
授信通过,ID20261121010548,2026/10/1,1,20.00%,1
授信通过,ID20261125011521,2026/12/1,1,20.00%,1
授信通过,ID20261125000386,2026/12/1,1,20.00%,1
授信通过,ID20261125004570,2026/12/1,1,20.00%,1
授信通过,ID20261121011085,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261125011205,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261125008773,2026/12/1,1,20.00%,1
授信通过,ID20261125002048,2026/12/1,1,20.00%,1
百度欺诈分>=90,ID20261125001793,2026/12/1,1,20.00%,1
授信通过,ID20261125000730,2026/12/1,1,20.00%,1
授信通过,ID20261125001676,2026/12/1,1,20.00%,1
授信通过,ID20261125000851,2026/12/1,1,20.00%,1
授信通过,ID20261125007890,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261125004109,2026/12/1,1,20.00%,1
授信通过,ID20261125006568,2026/12/1,1,20.00%,1
授信通过,ID20261125000912,2026/12/1,1,20.00%,1
授信通过,ID20261125010576,2026/12/1,1,20.00%,1
授信通过,ID20261125000754,2026/12/1,1,20.00%,1
授信通过,ID20261125005290,2026/12/1,1,20.00%,1
授信通过,ID20261125005238,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261128002968,2026/12/1,1,20.00%,1
授信通过,ID20261128000334,2026/12/1,1,20.00%,1
授信通过,ID20261128000352,2026/12/1,1,20.00%,1
授信通过,ID20261125004195,2026/12/1,1,20.00%,1
授信通过,ID20261128002623,2026/12/1,1,20.00%,1
授信通过,ID20261128003670,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261128003641,2026/12/1,1,20.00%,1
授信通过,ID20261128003848,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261128001529,2026/12/1,1,20.00%,1
授信通过,ID20261128006906,2026/12/1,1,20.00%,1
授信通过,ID20261128003924,2026/12/1,1,20.00%,1
授信通过,ID20261128003368,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261128009327,2026/12/1,1,20.00%,1
授信通过,ID20261128003675,2026/12/1,1,20.00%,1
授信通过,ID20261128008601,2026/12/1,1,20.00%,1
授信通过,ID20261128009420,2026/12/1,1,20.00%,1
授信通过,ID20261128001039,2026/12/1,1,20.00%,1
授信通过,ID20261128002810,2026/12/1,1,20.00%,1
授信通过,ID20261128001846,2026/12/1,1,20.00%,1
授信通过,ID20261128007563,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261128001358,2026/12/1,1,20.00%,1
授信通过,ID20261128009501,2026/12/1,1,20.00%,1
授信通过,ID20261128005870,2026/12/1,1,20.00%,1
授信通过,ID20261127001627,2026/12/1,1,20.00%,1
授信通过,ID20261126007219,2026/12/1,1,20.00%,1
授信通过,ID20261127000483,2026/12/1,1,20.00%,1
授信通过,ID20261127008555,2026/12/1,1,20.00%,1
百度欺诈分>=90,ID20261128004557,2026/12/1,1,20.00%,1
授信通过,ID20261128000824,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261127006593,2026/12/1,1,20.00%,1
授信通过,ID20261128002510,2026/12/1,1,20.00%,1
授信通过,ID20261126011378,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261126004877,2026/12/1,1,20.00%,1
授信通过,ID20261126000364,2026/12/1,1,20.00%,1
授信通过,ID20261127012250,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261126005849,2026/12/1,1,20.00%,1
授信通过,ID20261126005042,2026/12/1,1,20.00%,1
授信通过,ID20261126009667,2026/12/1,1,20.00%,1
授信通过,ID20261126000881,2026/12/1,1,20.00%,1
授信通过,ID20261126011389,2026/12/1,1,20.00%,1
授信通过,ID20261127000372,2026/12/1,1,20.00%,1
授信通过,ID20261126006103,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261126005607,2026/12/1,1,20.00%,1
授信通过,ID20261126003777,2026/12/1,1,20.00%,1
授信通过,ID20261126003659,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261126005792,2026/12/1,1,20.00%,1
授信通过,ID20261127002977,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261127003025,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261126009537,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261127002411,2026/12/1,1,20.00%,1
授信通过,ID20261126003992,2026/12/1,1,20.00%,1
授信通过,ID20261126002080,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261127003076,2026/12/1,1,20.00%,1
授信通过,ID20261126001303,2026/12/1,1,20.00%,1
授信通过,ID20261127005192,2026/12/1,1,20.00%,1
授信通过,ID20261126004721,2026/12/1,1,20.00%,1
授信通过,ID20261127002870,2026/12/1,1,20.00%,1
授信通过,ID20261127003563,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261119006487,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261116008053,2026/10/1,1,20.00%,1
授信通过,ID20261116004626,2026/10/1,1,20.00%,1
授信通过,ID20261116004943,2026/10/1,1,20.00%,1
授信通过,ID20261119006874,2026/10/1,1,20.00%,1
百度欺诈分>=90,ID20261121001679,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261121001679,2026/10/1,1,20.00%,1
授信通过,ID20261116004020,2026/10/1,1,20.00%,1
授信通过,ID20261116005281,2026/10/1,1,20.00%,1
授信通过,ID20261120002133,2026/10/1,1,20.00%,1
授信通过,ID20261119006597,2026/10/1,1,20.00%,1
百度欺诈分>=90,ID20261116003827,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261119007218,2026/10/1,1,20.00%,1
授信通过,ID20261119002592,2026/10/1,1,20.00%,1
授信通过,ID20261120002963,2026/10/1,1,20.00%,1
授信通过,ID20261116004581,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261119005538,2026/10/1,1,20.00%,1
授信通过,ID20261116003317,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261116003315,2026/10/1,1,20.00%,1
授信通过,ID20261119006648,2026/10/1,1,20.00%,1
授信通过,ID20261120008485,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261115005001,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261115010507,2026/10/1,1,20.00%,1
授信通过,ID20261115004957,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261115005440,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261115010268,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261115005120,2026/10/1,1,20.00%,1
授信通过,ID20261115005704,2026/10/1,1,20.00%,1
授信通过,ID20261115005413,2026/10/1,1,20.00%,1
百度欺诈分>=90,ID20261118006155,2026/10/1,1,20.00%,1
授信通过,ID20261120002151,2026/10/1,1,20.00%,1
授信通过,ID20261121001910,2026/10/1,1,20.00%,1
授信通过,ID20261120004133,2026/10/1,1,20.00%,1
授信通过,ID20261120004081,2026/10/1,1,20.00%,1
授信通过,ID20261115005174,2026/10/1,1,20.00%,1
授信通过,ID20261115005462,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261115007349,2026/10/1,1,20.00%,1
授信通过,ID20261116002635,2026/10/1,1,20.00%,1
授信通过,ID20261118006461,2026/10/1,1,20.00%,1
授信通过,ID20261116006227,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261119006711,2026/10/1,1,20.00%,1
授信通过,ID20261120007522,2026/10/1,1,20.00%,1
授信通过,ID20261117006888,2026/10/1,1,20.00%,1
授信通过,ID20261118003176,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261118008265,2026/10/1,1,20.00%,1
授信通过,ID20261118008282,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261118003119,2026/10/1,1,20.00%,1
授信通过,ID20261118006619,2026/10/1,1,20.00%,1
授信通过,ID20261118005921,2026/10/1,1,20.00%,1
授信通过,ID20261117002125,2026/10/1,1,20.00%,1
授信通过,ID20261118004842,2026/10/1,1,20.00%,1
授信通过,ID20261118006799,2026/10/1,1,20.00%,1
授信通过,ID20261118006896,2026/10/1,1,20.00%,1
授信通过,ID20261118006426,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261117004199,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261117004349,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261118003004,2026/10/1,1,20.00%,1
授信通过,ID20261117008079,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261115006709,2026/10/1,1,20.00%,1
授信通过,ID20261115005497,2026/10/1,1,20.00%,1
授信通过,ID20261117002541,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261117007739,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261115009728,2026/10/1,1,20.00%,1
授信通过,ID20261117004435,2026/10/1,1,20.00%,1
授信通过,ID20261115007924,2026/10/1,1,20.00%,1
授信通过,ID20261117004187,2026/10/1,1,20.00%,1
百度欺诈分>=90,ID20261117005691,2026/10/1,1,20.00%,1
授信通过,ID20261115004524,2026/10/1,1,20.00%,1
授信通过,ID20261117002278,2026/10/1,1,20.00%,1
授信通过,ID20261115003913,2026/10/1,1,20.00%,1
阿里欺诈分>=95,ID20261124000908,2026/12/1,1,20.00%,1
授信通过,ID20261123000135,2026/12/1,1,20.00%,1
授信通过,ID20261124000811,2026/12/1,1,20.00%,1
授信通过,ID20261124002337,2026/12/1,1,20.00%,1
授信通过,ID20261124002375,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261124002575,2026/12/1,1,20.00%,1
授信通过,ID20261123000466,2026/12/1,1,20.00%,1
授信通过,ID20261123000094,2026/12/1,1,20.00%,1
授信通过,ID20261122010308,2026/12/1,1,20.00%,1
授信通过,ID20261123010243,2026/12/1,1,20.00%,1
授信通过,ID20261123000168,2026/12/1,1,20.00%,1
授信通过,ID20261124003710,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261124000700,2026/12/1,1,20.00%,1
授信通过,ID20261123004155,2026/12/1,1,20.00%,1
百度欺诈分>=90,ID20261121011764,2026/10/1,1,20.00%,1
授信通过,ID20261122005593,2026/12/1,1,20.00%,1
授信通过,ID20261122005762,2026/12/1,1,20.00%,1
授信通过,ID20261123002200,2026/12/1,1,20.00%,1
授信通过,ID20261122002924,2026/12/1,1,20.00%,1
授信通过,ID20261123000188,2026/12/1,1,20.00%,1
授信通过,ID20261123000192,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261124009423,2026/12/1,1,20.00%,1
授信通过,ID20261123004439,2026/12/1,1,20.00%,1
授信通过,ID20261123002640,2026/12/1,1,20.00%,1
授信通过,ID20261124001616,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261123008901,2026/12/1,1,20.00%,1
授信通过,ID20261121010203,2026/10/1,1,20.00%,1
授信通过,ID20261121010213,2026/10/1,1,20.00%,1
授信通过,ID20261124001422,2026/12/1,1,20.00%,1
百度欺诈分>=90,ID20261121011712,2026/10/1,1,20.00%,1
授信通过,ID20261123000060,2026/12/1,1,20.00%,1
授信通过,ID20261124005811,2026/12/1,1,20.00%,1
授信通过,ID20261124008852,2026/12/1,1,20.00%,1
授信通过,ID20261123002722,2026/12/1,1,20.00%,1
授信通过,ID20261123003592,2026/12/1,1,20.00%,1
授信通过,ID20261124000567,2026/12/1,1,20.00%,1
阿里欺诈分>=95,ID20261115004018,2026/10/1,1,20.00%,0
授信通过,ID20261115004033,2026/11/1,3,6.67%,0
阿里欺诈分>=95,ID20261115004065,2026/11/1,2,10.00%,0
授信通过,ID20261115004071,2026/11/1,4,5.00%,0
授信通过,ID20261115004130,2026/11/1,3,6.67%,0
授信通过,ID20261115004396,2026/11/1,2,10.00%,0
授信通过,ID20261115004415,2026/11/1,1,20.00%,0
授信通过,ID20261115004449,2026/11/1,2,10.00%,0
授信通过,ID20261115004528,2026/11/1,2,10.00%,0
授信通过,ID20261115004556,2026/11/1,1,20.00%,0
授信通过,ID20261115004680,2026/11/1,3,6.67%,0
授信通过,ID20261115004696,2026/11/1,2,10.00%,0
授信通过,ID20261115004755,2026/11/1,2,10.00%,0
授信通过,ID20261115004869,2026/11/1,2,10.00%,0
授信通过,ID20261115004875,2026/11/1,2,10.00%,0
授信通过,ID20261115004876,2026/11/1,1,20.00%,0
授信通过,ID20261115004893,2026/11/1,2,10.00%,0
授信通过,ID20261115004895,2026/11/1,2,10.00%,0
授信通过,ID20261115004944,2026/11/1,1,20.00%,0
授信通过,ID20261115004952,2026/11/1,3,6.67%,0
授信通过,ID20261115004962,2026/11/1,1,20.00%,0
授信通过,ID20261115004980,2026/10/1,1,20.00%,0
授信通过,ID20261115005010,2026/11/1,1,20.00%,0
阿里欺诈分>=95,ID20261115005069,2026/11/1,2,10.00%,0
阿里欺诈分>=95,ID20261115005093,2026/11/1,2,10.00%,0
授信通过,ID20261115005140,2026/11/1,1,20.00%,0
授信通过,ID20261115005315,2026/11/1,1,20.00%,0
授信通过,ID20261115005344,2026/11/1,4,5.00%,0
授信通过,ID20261115005353,2026/11/1,1,20.00%,0
百度欺诈分>=90,ID20261115005429,2026/11/1,3,6.67%,0
阿里欺诈分>=95,ID20261115005430,2026/11/1,3,6.67%,0
授信通过,ID20261115005533,2026/11/1,2,10.00%,0
百度欺诈分>=90,ID20261115005538,2026/10/1,1,20.00%,0
授信通过,ID20261115005540,2026/11/1,2,10.00%,0
授信通过,ID20261115005549,2026/11/1,3,6.67%,0
授信通过,ID20261115005604,2026/11/1,1,20.00%,0
授信通过,ID20261115005652,2026/11/1,4,5.00%,0
授信通过,ID20261115005671,2026/11/1,3,6.67%,0
授信通过,ID20261115005694,2026/11/1,2,10.00%,0
授信通过,ID20261115005809,2026/11/1,1,20.00%,0
授信通过,ID20261115005815,2026/11/1,1,20.00%,0
授信通过,ID20261115005820,2026/11/1,2,10.00%,0
授信通过,ID20261115005832,2026/10/1,1,20.00%,0
授信通过,ID20261115005885,2026/11/1,2,10.00%,0
授信通过,ID20261115005889,2026/11/1,2,10.00%,0
授信通过,ID20261115005895,2026/11/1,1,20.00%,0
授信通过,ID20261115005906,2026/11/1,2,10.00%,0
授信通过,ID20261115005916,2026/10/1,1,20.00%,0
授信通过,ID20261115005967,2026/11/1,3,6.67%,0
授信通过,ID20261115005998,2026/11/1,2,10.00%,0
授信通过,ID20261115006072,2026/11/1,3,6.67%,0
授信通过,ID20261115006313,2026/11/1,2,10.00%,0
授信通过,ID20261115006331,2026/11/1,1,20.00%,0
授信通过,ID20261115006551,2026/11/1,2,10.00%,0
授信通过,ID20261115006648,2026/11/1,1,20.00%,0
授信通过,ID20261115006750,2026/11/1,2,10.00%,0
授信通过,ID20261115006879,2026/11/1,2,10.00%,0
百度欺诈分>=90,ID20261115007213,2026/11/1,1,20.00%,0
授信通过,ID20261115007390,2026/11/1,3,6.67%,0
授信通过,ID20261115007391,2026/10/1,1,20.00%,0
授信通过,ID20261115007403,2026/10/1,1,20.00%,0
授信通过,ID20261115007674,2026/10/1,1,20.00%,0
授信通过,ID20261115007882,2026/11/1,1,20.00%,0
授信通过,ID20261115007925,2026/11/1,2,10.00%,0
授信通过,ID20261115007997,2026/11/1,1,20.00%,0
阿里欺诈分>=95,ID20261115008064,2026/11/1,2,10.00%,0
授信通过,ID20261115008099,2026/11/1,3,6.67%,0
授信通过,ID20261115008299,2026/11/1,1,20.00%,0
阿里欺诈分>=95,ID20261115008322,2026/11/1,1,20.00%,0
授信通过,ID20261115008339,2026/11/1,2,10.00%,0
授信通过,ID20261115008341,2026/11/1,2,10.00%,0
授信通过,ID20261115008389,2026/11/1,2,10.00%,0
授信通过,ID20261115008567,2026/11/1,1,20.00%,0
授信通过,ID20261115008728,2026/11/1,1,20.00%,0
授信通过,ID20261115008738,2026/11/1,1,20.00%,0
阿里欺诈分>=95,ID20261115009149,2026/11/1,1,20.00%,0
授信通过,ID20261115009431,2026/11/1,2,10.00%,0
授信通过,ID20261115009435,2026/11/1,2,10.00%,0
授信通过,ID20261115009438,2026/10/1,1,20.00%,0
授信通过,ID20261115009497,2026/11/1,2,10.00%,0
授信通过,ID20261115009505,2026/11/1,2,10.00%,0
授信通过,ID20261115009511,2026/11/1,2,10.00%,0
授信通过,ID20261115009646,2026/11/1,1,20.00%,0
授信通过,ID20261115009669,2026/11/1,2,10.00%,0
授信通过,ID20261115009743,2026/11/1,2,10.00%,0
授信通过,ID20261115009744,2026/11/1,1,20.00%,0
授信通过,ID20261115009919,2026/11/1,1,20.00%,0
授信通过,ID20261115009924,2026/11/1,2,10.00%,0
授信通过,ID20261115010018,2026/11/1,2,10.00%,0
授信通过,ID20261115010064,2026/11/1,3,6.67%,0
授信通过,ID20261115010108,2026/11/1,1,20.00%,0
授信通过,ID20261115010240,2026/11/1,3,6.67%,0
授信通过,ID20261115010293,2026/11/1,2,10.00%,0
授信通过,ID20261115010335,2026/11/1,3,6.67%,0
授信通过,ID20261115010341,2026/11/1,2,10.00%,0
阿里欺诈分>=95,ID20261115010344,2026/11/1,2,10.00%,0
授信通过,ID20261115010388,2026/11/1,2,10.00%,0
阿里欺诈分>=95,ID20261115010519,2026/11/1,3,6.67%,0
授信通过,ID20261115010589,2026/11/1,4,5.00%,0
授信通过,ID20261115010756,2026/11/1,1,20.00%,0
授信通过,ID20261115010784,2026/11/1,3,6.67%,0
阿里欺诈分>=95,ID20261115010789,2026/11/1,1,20.00%,0
授信通过,ID20261116002303,2026/11/1,3,6.67%,0
授信通过,ID20261116002451,2026/11/1,3,6.67%,0
授信通过,ID20261116002503,2026/11/1,2,10.00%,0
授信通过,ID20261116002515,2026/11/1,3,6.67%,0
授信通过,ID20261116002556,2026/10/1,1,20.00%,0
授信通过,ID20261116002560,2026/11/1,3,6.67%,0
授信通过,ID20261116002758,2026/11/1,2,10.00%,0
授信通过,ID20261116002810,2026/11/1,1,20.00%,0
授信通过,ID20261116002812,2026/11/1,1,20.00%,0
授信通过,ID20261116002846,2026/11/1,4,5.00%,0
授信通过,ID20261116002949,2026/11/1,2,10.00%,0
授信通过,ID20261116002983,2026/11/1,1,20.00%,0
授信通过,ID20261116003073,2026/11/1,2,10.00%,0
阿里欺诈分>=95,ID20261116003080,2026/11/1,2,10.00%,0
授信通过,ID20261116003096,2026/11/1,2,10.00%,0
授信通过,ID20261116003104,2026/11/1,2,10.00%,0
授信通过,ID20261116003169,2026/11/1,2,10.00%,0
授信通过,ID20261116003183,2026/11/1,1,20.00%,0
授信通过,ID20261116003294,2026/11/1,2,10.00%,0
授信通过,ID20261116003387,2026/11/1,2,10.00%,0
阿里欺诈分>=95,ID20261116003401,2026/11/1,1,20.00%,0
授信通过,ID20261116003420,2026/11/1,3,6.67%,0
授信通过,ID20261116003446,2026/11/1,2,10.00%,0
授信通过,ID20261116003452,2026/11/1,3,6.67%,0
授信通过,ID20261116003532,2026/11/1,2,10.00%,0
授信通过,ID20261116003591,2026/11/1,2,10.00%,0
百度欺诈分>=90,ID20261116003655,2026/11/1,2,10.00%,0
授信通过,ID20261116003692,2026/11/1,1,20.00%,0
授信通过,ID20261116003695,2026/11/1,2,10.00%,0
授信通过,ID20261116003761,2026/11/1,2,10.00%,0
授信通过,ID20261116003976,2026/11/1,1,20.00%,0
授信通过,ID20261116003992,2026/11/1,4,5.00%,0
授信通过,ID20261116004019,2026/11/1,2,10.00%,0
百度欺诈分>=90,ID20261116004042,2026/11/1,1,20.00%,0
阿里欺诈分>=95,ID20261116004045,2026/11/1,1,20.00%,0
授信通过,ID20261116004065,2026/11/1,2,10.00%,0
授信通过,ID20261116004152,2026/11/1,3,6.67%,0
授信通过,ID20261116004195,2026/11/1,2,10.00%,0
授信通过,ID20261116004221,2026/11/1,2,10.00%,0
授信通过,ID20261116004596,2026/11/1,2,10.00%,0
授信通过,ID20261116004616,2026/11/1,2,10.00%,0
授信通过,ID20261116004624,2026/11/1,1,20.00%,0
授信通过,ID20261116004667,2026/11/1,2,10.00%,0
授信通过,ID20261116004687,2026/11/1,3,6.67%,0
授信通过,ID20261116004745,2026/11/1,2,10.00%,0
授信通过,ID20261116004753,2026/11/1,2,10.00%,0
授信通过,ID20261116004796,2026/11/1,1,20.00%,0
授信通过,ID20261116004864,2026/10/1,1,20.00%,0
授信通过,ID20261116004917,2026/11/1,1,20.00%,0
授信通过,ID20261116004983,2026/11/1,2,10.00%,0
阿里欺诈分>=95,ID20261116005012,2026/11/1,1,20.00%,0
授信通过,ID20261116005040,2026/11/1,3,6.67%,0
授信通过,ID20261116005058,2026/11/1,2,10.00%,0
授信通过,ID20261116005071,2026/11/1,3,6.67%,0
授信通过,ID20261116005114,2026/11/1,2,10.00%,0
阿里欺诈分>=95,ID20261116005130,2026/11/1,1,20.00%,0
授信通过,ID20261116005298,2026/11/1,1,20.00%,0
阿里欺诈分>=95,ID20261116005307,2026/11/1,1,20.00%,0
授信通过,ID20261116005311,2026/11/1,2,10.00%,0
授信通过,ID20261116005323,2026/10/1,1,20.00%,0
授信通过,ID20261116005391,2026/10/1,1,20.00%,0
授信通过,ID20261116005531,2026/11/1,3,6.67%,0
授信通过,ID20261116005761,2026/11/1,1,20.00%,0
授信通过,ID20261116005784,2026/11/1,1,20.00%,0
授信通过,ID20261116005971,2026/11/1,1,20.00%,0
授信通过,ID20261116006007,2026/11/1,1,20.00%,0
授信通过,ID20261116006014,2026/11/1,3,6.67%,0
授信通过,ID20261116006105,2026/11/1,2,10.00%,0
授信通过,ID20261116006109,2026/11/1,3,6.67%,0
授信通过,ID20261116006233,2026/11/1,1,20.00%,0
授信通过,ID20261116006315,2026/10/1,1,20.00%,0
授信通过,ID20261116006374,2026/11/1,2,10.00%,0
授信通过,ID20261116006409,2026/11/1,3,6.67%,0
授信通过,ID20261116006413,2026/11/1,2,10.00%,0
阿里欺诈分>=95,ID20261116006771,2026/11/1,1,20.00%,0
授信通过,ID20261116006845,2026/11/1,2,10.00%,0
授信通过,ID20261116007040,2026/11/1,2,10.00%,0
授信通过,ID20261116007055,2026/11/1,4,5.00%,0
授信通过,ID20261116007062,2026/11/1,2,10.00%,0
授信通过,ID20261116007118,2026/11/1,1,20.00%,0
授信通过,ID20261116007193,2026/11/1,3,6.67%,0
授信通过,ID20261116007212,2026/11/1,2,10.00%,0
授信通过,ID20261116007381,2026/11/1,2,10.00%,0
授信通过,ID20261116007461,2026/11/1,2,10.00%,0
阿里欺诈分>=95,ID20261116007472,2026/11/1,1,20.00%,0
授信通过,ID20261116007476,2026/10/1,1,20.00%,0
授信通过,ID20261116007480,2026/11/1,2,10.00%,0
授信通过,ID20261116007524,2026/11/1,2,10.00%,0
授信通过,ID20261116007526,2026/11/1,1,20.00%,0
阿里欺诈分>=95,ID20261116007527,2026/10/1,1,20.00%,0
授信通过,ID20261116007528,2026/11/1,3,6.67%,0
授信通过,ID20261116007601,2026/11/1,2,10.00%,0
授信通过,ID20261116007699,2026/11/1,2,10.00%,0
授信通过,ID20261116007871,2026/11/1,3,6.67%,0
授信通过,ID20261116007906,2026/11/1,4,5.00%,0
授信通过,ID20261116007943,2026/11/1,3,6.67%,0
授信通过,ID20261116008056,2026/11/1,2,10.00%,0
授信通过,ID20261116008095,2026/11/1,1,20.00%,0
授信通过,ID20261116008296,2026/11/1,1,20.00%,0
授信通过,ID20261116008323,2026/11/1,1,20.00%,0
授信通过,ID20261116008372,2026/11/1,2,10.00%,0
