number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0008104,Closed,False,0,0,1,True,Caller 3333,Opened by  168,17/3/2016 08:50,Created by 76,17/3/2016 08:51,Updated by 908,24/3/2016 19:01,Phone,Location 161,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 81,17/3/2016 08:51,24/3/2016 19:01
INC0008109,Resolved,True,0,0,0,True,Caller 304,Opened by  168,17/3/2016 08:57,Created by 76,17/3/2016 08:59,Updated by 332,17/3/2016 08:59,Phone,Location 161,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 81,17/3/2016 08:59,24/3/2016 19:01
INC0008109,Closed,False,0,0,1,True,Caller 304,Opened by  168,17/3/2016 08:57,Created by 76,17/3/2016 08:59,Updated by 908,24/3/2016 19:01,Phone,Location 161,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 81,17/3/2016 08:59,24/3/2016 19:01
INC0008562,New,True,0,0,0,True,Caller 266,Opened by  131,18/3/2016 08:31,Created by 62,18/3/2016 08:33,Updated by 265,18/3/2016 08:33,Phone,Location 143,Category 37,Subcategory 285,Symptom 587,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 74,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 67,29/3/2016 08:49,3/4/2016 08:59
INC0008562,New,True,1,0,1,True,Caller 266,Opened by  131,18/3/2016 08:31,Created by 62,18/3/2016 08:33,Updated by 928,18/3/2016 09:22,Phone,Location 143,Category 37,Subcategory 285,Symptom 587,?,2 - Medium,2 - Medium,3 - Moderate,Group 48,Resolver 74,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 67,29/3/2016 08:49,3/4/2016 08:59
INC0008562,Resolved,True,1,0,5,True,Caller 266,Opened by  131,18/3/2016 08:31,Created by 62,18/3/2016 08:33,Updated by 271,29/3/2016 08:49,Phone,Location 143,Category 37,Subcategory 285,Symptom 587,?,2 - Medium,2 - Medium,3 - Moderate,Group 48,Resolver 74,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 67,29/3/2016 08:49,3/4/2016 08:59
INC0008562,Closed,False,1,0,6,False,Caller 266,Opened by  131,18/3/2016 08:31,Created by 62,18/3/2016 08:33,Updated by 908,3/4/2016 08:59,Phone,Location 143,Category 37,Subcategory 285,Symptom 587,?,2 - Medium,2 - Medium,3 - Moderate,Group 48,Resolver 74,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 67,29/3/2016 08:49,3/4/2016 08:59
INC0008654,New,True,0,0,0,True,Caller 4306,Opened by  8,18/3/2016 10:07,Created by 6,18/3/2016 10:37,Updated by 21,18/3/2016 10:37,Phone,Location 173,Category 57,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,29/3/2016 15:45,3/4/2016 15:59
INC0008654,Awaiting User Info,True,0,0,2,True,Caller 4306,Opened by  8,18/3/2016 10:07,Created by 6,18/3/2016 10:37,Updated by 467,22/3/2016 20:10,Phone,Location 173,Category 57,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,29/3/2016 15:45,3/4/2016 15:59
INC0008654,Resolved,True,0,0,5,True,Caller 4306,Opened by  8,18/3/2016 10:07,Created by 6,18/3/2016 10:37,Updated by 60,29/3/2016 15:45,Phone,Location 173,Category 57,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,29/3/2016 15:45,3/4/2016 15:59
INC0008654,Closed,False,0,0,6,False,Caller 4306,Opened by  8,18/3/2016 10:07,Created by 6,18/3/2016 10:37,Updated by 908,3/4/2016 15:59,Phone,Location 173,Category 57,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,29/3/2016 15:45,3/4/2016 15:59
INC0008684,New,True,0,0,0,True,Caller 346,Opened by  17,18/3/2016 10:37,?,?,Updated by 908,18/3/2016 10:37,Phone,Location 108,Category 61,Subcategory 36,?,?,2 - Medium,2 - Medium,3 - Moderate,?,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,22/3/2016 16:40,27/3/2016 16:59
INC0008684,New,True,1,0,1,True,Caller 346,Opened by  17,18/3/2016 10:37,?,?,Updated by 44,18/3/2016 10:47,Phone,Location 108,Category 61,Subcategory 36,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,22/3/2016 16:40,27/3/2016 16:59
INC0008684,New,True,2,0,2,True,Caller 346,Opened by  17,18/3/2016 10:37,?,?,Updated by 44,18/3/2016 10:47,Phone,Location 108,Category 61,Subcategory 36,?,?,2 - Medium,2 - Medium,3 - Moderate,?,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,22/3/2016 16:40,27/3/2016 16:59
INC0008684,New,True,3,0,4,True,Caller 346,Opened by  17,18/3/2016 10:37,?,?,Updated by 859,22/3/2016 11:41,Phone,Location 108,Category 61,Subcategory 36,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,22/3/2016 16:40,27/3/2016 16:59
INC0008684,Resolved,True,3,0,5,True,Caller 346,Opened by  17,18/3/2016 10:37,?,?,Updated by 533,22/3/2016 16:40,Phone,Location 108,Category 61,Subcategory 36,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 196,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 180,22/3/2016 16:40,27/3/2016 16:59
INC0008684,Closed,False,3,0,6,True,Caller 346,Opened by  17,18/3/2016 10:37,?,?,Updated by 908,27/3/2016 16:59,Phone,Location 108,Category 61,Subcategory 36,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 196,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 180,22/3/2016 16:40,27/3/2016 16:59
INC0008721,Resolved,True,0,0,0,True,Caller 2520,Opened by  240,18/3/2016 11:11,Created by 108,18/3/2016 11:35,Updated by 468,18/3/2016 11:35,Phone,Location 195,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 127,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 115,18/3/2016 11:35,24/3/2016 19:02
INC0008721,Closed,False,0,0,1,True,Caller 2520,Opened by  240,18/3/2016 11:11,Created by 108,18/3/2016 11:35,Updated by 908,24/3/2016 19:02,Phone,Location 195,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 127,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 115,18/3/2016 11:35,24/3/2016 19:02
INC0009957,Active,True,0,0,0,True,Caller 1885,Opened by  17,22/3/2016 11:25,?,?,Updated by 908,22/3/2016 11:25,Phone,Location 204,Category 20,Subcategory 125,Symptom 517,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 24,23/3/2016 22:47,28/3/2016 22:59
INC0009957,Active,True,0,0,1,True,Caller 1885,Opened by  17,22/3/2016 11:25,?,?,Updated by 328,23/3/2016 16:31,Phone,Location 204,Category 20,Subcategory 125,Symptom 517,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 24,23/3/2016 22:47,28/3/2016 22:59
INC0009957,Resolved,True,0,0,3,True,Caller 1885,Opened by  17,22/3/2016 11:25,?,?,Updated by 111,23/3/2016 22:47,Phone,Location 204,Category 20,Subcategory 125,Symptom 517,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 26,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 24,23/3/2016 22:47,28/3/2016 22:59
INC0009957,Closed,False,0,0,4,True,Caller 1885,Opened by  17,22/3/2016 11:25,?,?,Updated by 908,28/3/2016 22:59,Phone,Location 204,Category 20,Subcategory 125,Symptom 517,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 26,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 24,23/3/2016 22:47,28/3/2016 22:59
INC0010266,Active,True,0,0,0,True,Caller 3351,Opened by  17,23/3/2016 06:49,?,?,Updated by 908,23/3/2016 06:49,Phone,Location 108,Category 53,Subcategory 127,Symptom 10,?,2 - Medium,1 - High,2 - High,Group 76,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 184,23/3/2016 11:20,28/3/2016 11:59
INC0010266,Active,True,1,0,1,True,Caller 3351,Opened by  17,23/3/2016 06:49,?,?,Updated by 958,23/3/2016 09:47,Phone,Location 108,Category 53,Subcategory 82,Symptom 296,?,2 - Medium,1 - High,2 - High,Group 66,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 184,23/3/2016 11:20,28/3/2016 11:59
INC0010266,Resolved,True,1,0,2,True,Caller 3351,Opened by  17,23/3/2016 06:49,?,?,Updated by 804,23/3/2016 11:20,Phone,Location 108,Category 53,Subcategory 82,Symptom 296,?,2 - Medium,1 - High,2 - High,Group 66,Resolver 203,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 184,23/3/2016 11:20,28/3/2016 11:59
INC0010266,Closed,False,1,0,3,False,Caller 3351,Opened by  17,23/3/2016 06:49,?,?,Updated by 908,28/3/2016 11:59,Phone,Location 108,Category 53,Subcategory 82,Symptom 296,?,2 - Medium,1 - High,2 - High,Group 66,Resolver 203,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 184,23/3/2016 11:20,28/3/2016 11:59
INC0010300,New,True,0,0,0,True,Caller 5189,Opened by  390,23/3/2016 08:31,Created by 169,23/3/2016 08:35,Updated by 727,23/3/2016 08:35,Phone,Location 204,Category 61,Subcategory 36,Symptom 458,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 229,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,11/4/2016 17:50,16/4/2016 18:07
INC0010300,Active,True,1,0,5,True,Caller 5189,Opened by  390,23/3/2016 08:31,Created by 169,23/3/2016 08:35,Updated by 698,4/4/2016 08:51,Phone,Location 204,Category 61,Subcategory 36,Symptom 458,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,11/4/2016 17:50,16/4/2016 18:07
INC0010300,Active,True,1,0,6,True,Caller 5189,Opened by  390,23/3/2016 08:31,Created by 169,23/3/2016 08:35,Updated by 533,4/4/2016 08:54,Phone,Location 204,Category 61,Subcategory 36,Symptom 458,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,11/4/2016 17:50,16/4/2016 18:07
INC0010300,Active,True,2,0,7,True,Caller 5189,Opened by  390,23/3/2016 08:31,Created by 169,23/3/2016 08:35,Updated by 533,4/4/2016 08:54,Phone,Location 204,Category 61,Subcategory 36,Symptom 458,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 130,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,11/4/2016 17:50,16/4/2016 18:07
INC0010300,Active,True,3,0,8,True,Caller 5189,Opened by  390,23/3/2016 08:31,Created by 169,23/3/2016 08:35,Updated by 171,5/4/2016 14:17,Phone,Location 204,Category 61,Subcategory 36,Symptom 458,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,11/4/2016 17:50,16/4/2016 18:07
INC0010300,Active,True,4,0,9,True,Caller 5189,Opened by  390,23/3/2016 08:31,Created by 169,23/3/2016 08:35,Updated by 859,5/4/2016 15:25,Phone,Location 204,Category 61,Subcategory 36,Symptom 458,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,11/4/2016 17:50,16/4/2016 18:07
INC0010300,Active,True,5,0,10,True,Caller 5189,Opened by  390,23/3/2016 08:31,Created by 169,23/3/2016 08:35,Updated by 533,5/4/2016 16:43,Phone,Location 204,Category 61,Subcategory 36,Symptom 458,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 130,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,11/4/2016 17:50,16/4/2016 18:07
INC0010300,Active,True,6,0,11,True,Caller 5189,Opened by  390,23/3/2016 08:31,Created by 169,23/3/2016 08:35,Updated by 171,5/4/2016 18:03,Phone,Location 204,Category 61,Subcategory 36,Symptom 458,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,11/4/2016 17:50,16/4/2016 18:07
INC0010300,Resolved,True,6,0,13,True,Caller 5189,Opened by  390,23/3/2016 08:31,Created by 169,23/3/2016 08:35,Updated by 874,11/4/2016 17:50,Phone,Location 204,Category 61,Subcategory 36,Symptom 458,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 208,11/4/2016 17:50,16/4/2016 18:07
INC0010300,Closed,False,6,0,14,False,Caller 5189,Opened by  390,23/3/2016 08:31,Created by 169,23/3/2016 08:35,Updated by 908,16/4/2016 18:07,Phone,Location 204,Category 61,Subcategory 36,Symptom 458,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 208,11/4/2016 17:50,16/4/2016 18:07
INC0010455,Active,True,0,0,0,True,Caller 5445,Opened by  460,23/3/2016 10:59,Created by 199,23/3/2016 11:07,Updated by 833,23/3/2016 11:07,Phone,Location 51,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,23/3/2016 11:17,28/3/2016 11:59
INC0010455,Active,True,0,0,1,True,Caller 5445,Opened by  460,23/3/2016 10:59,Created by 199,23/3/2016 11:07,Updated by 833,23/3/2016 11:08,Phone,Location 51,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,23/3/2016 11:17,28/3/2016 11:59
INC0010455,Active,True,0,0,2,True,Caller 5445,Opened by  460,23/3/2016 10:59,Created by 199,23/3/2016 11:07,Updated by 833,23/3/2016 11:16,Phone,Location 51,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,23/3/2016 11:17,28/3/2016 11:59
INC0010455,Resolved,True,0,0,3,True,Caller 5445,Opened by  460,23/3/2016 10:59,Created by 199,23/3/2016 11:07,Updated by 833,23/3/2016 11:17,Phone,Location 51,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 196,23/3/2016 11:17,28/3/2016 11:59
INC0010455,Closed,False,0,0,4,True,Caller 5445,Opened by  460,23/3/2016 10:59,Created by 199,23/3/2016 11:07,Updated by 908,28/3/2016 11:59,Phone,Location 51,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 196,23/3/2016 11:17,28/3/2016 11:59
INC0010489,New,True,0,0,0,True,Caller 4237,Opened by  412,23/3/2016 11:30,Created by 176,23/3/2016 11:31,Updated by 770,23/3/2016 11:31,Phone,Location 204,Category 29,Subcategory 177,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 227,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 206,23/3/2016 13:35,28/3/2016 13:59
INC0010489,Active,True,1,0,1,True,Caller 4237,Opened by  412,23/3/2016 11:30,Created by 176,23/3/2016 11:31,Updated by 770,23/3/2016 11:33,Phone,Location 204,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 227,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 206,23/3/2016 13:35,28/3/2016 13:59
INC0010489,Active,True,1,0,2,True,Caller 4237,Opened by  412,23/3/2016 11:30,Created by 176,23/3/2016 11:31,Updated by 868,23/3/2016 13:35,Phone,Location 204,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 227,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 206,23/3/2016 13:35,28/3/2016 13:59
INC0010489,Resolved,True,1,0,3,True,Caller 4237,Opened by  412,23/3/2016 11:30,Created by 176,23/3/2016 11:31,Updated by 868,23/3/2016 13:35,Phone,Location 204,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 227,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 206,23/3/2016 13:35,28/3/2016 13:59
INC0010489,Closed,False,1,0,4,True,Caller 4237,Opened by  412,23/3/2016 11:30,Created by 176,23/3/2016 11:31,Updated by 908,28/3/2016 13:59,Phone,Location 204,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 227,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 206,23/3/2016 13:35,28/3/2016 13:59
INC0010624,New,True,0,0,0,True,Caller 1505,Opened by  390,23/3/2016 15:08,Created by 169,23/3/2016 15:14,Updated by 727,23/3/2016 15:14,Phone,Location 204,Category 37,Subcategory 135,Symptom 301,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,28/3/2016 09:58,2/4/2016 09:59
INC0010624,Awaiting User Info,True,0,0,1,True,Caller 1505,Opened by  390,23/3/2016 15:08,Created by 169,23/3/2016 15:14,Updated by 308,23/3/2016 15:29,Phone,Location 204,Category 37,Subcategory 135,Symptom 301,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,28/3/2016 09:58,2/4/2016 09:59
INC0010624,Awaiting User Info,True,0,0,2,True,Caller 1505,Opened by  390,23/3/2016 15:08,Created by 169,23/3/2016 15:14,Updated by 308,23/3/2016 16:46,Phone,Location 204,Category 37,Subcategory 135,Symptom 301,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,28/3/2016 09:58,2/4/2016 09:59
INC0010624,Resolved,True,0,0,4,True,Caller 1505,Opened by  390,23/3/2016 15:08,Created by 169,23/3/2016 15:14,Updated by 308,28/3/2016 09:58,Phone,Location 204,Category 37,Subcategory 135,Symptom 301,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 76,28/3/2016 09:58,2/4/2016 09:59
INC0010624,Closed,False,0,0,5,False,Caller 1505,Opened by  390,23/3/2016 15:08,Created by 169,23/3/2016 15:14,Updated by 908,2/4/2016 09:59,Phone,Location 204,Category 37,Subcategory 135,Symptom 301,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 76,28/3/2016 09:58,2/4/2016 09:59
INC0010845,Active,True,0,0,0,True,Caller 4544,Opened by  17,24/3/2016 08:40,Created by 10,24/3/2016 08:47,Updated by 44,24/3/2016 08:47,Phone,Location 204,Category 34,Subcategory 112,Symptom 468,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 227,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 206,24/3/2016 17:13,29/3/2016 17:59
INC0010845,Active,True,0,0,1,True,Caller 4544,Opened by  17,24/3/2016 08:40,Created by 10,24/3/2016 08:47,Updated by 868,24/3/2016 16:58,Phone,Location 204,Category 34,Subcategory 112,Symptom 468,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 227,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 206,24/3/2016 17:13,29/3/2016 17:59
INC0010845,Active,True,0,0,2,True,Caller 4544,Opened by  17,24/3/2016 08:40,Created by 10,24/3/2016 08:47,Updated by 868,24/3/2016 17:13,Phone,Location 204,Category 34,Subcategory 112,Symptom 468,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 227,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 206,24/3/2016 17:13,29/3/2016 17:59
INC0010845,Resolved,True,0,0,3,True,Caller 4544,Opened by  17,24/3/2016 08:40,Created by 10,24/3/2016 08:47,Updated by 868,24/3/2016 17:13,Phone,Location 204,Category 34,Subcategory 112,Symptom 468,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 227,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 206,24/3/2016 17:13,29/3/2016 17:59
INC0010845,Closed,False,0,0,4,True,Caller 4544,Opened by  17,24/3/2016 08:40,Created by 10,24/3/2016 08:47,Updated by 908,29/3/2016 17:59,Phone,Location 204,Category 34,Subcategory 112,Symptom 468,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 227,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 206,24/3/2016 17:13,29/3/2016 17:59
INC0010934,New,True,0,0,0,True,Caller 4680,Opened by  390,24/3/2016 10:10,Created by 169,24/3/2016 10:14,Updated by 727,24/3/2016 10:14,Phone,Location 93,Category 22,Subcategory 277,Symptom 129,?,2 - Medium,2 - Medium,3 - Moderate,Group 75,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,24/3/2016 17:12,29/3/2016 17:59
INC0010934,New,True,0,0,1,True,Caller 4680,Opened by  390,24/3/2016 10:10,Created by 169,24/3/2016 10:14,Updated by 833,24/3/2016 17:02,Phone,Location 93,Category 22,Subcategory 277,Symptom 129,?,2 - Medium,2 - Medium,3 - Moderate,Group 75,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,24/3/2016 17:12,29/3/2016 17:59
INC0010934,Active,True,1,0,2,True,Caller 4680,Opened by  390,24/3/2016 10:10,Created by 169,24/3/2016 10:14,Updated by 833,24/3/2016 17:02,Phone,Location 93,Category 22,Subcategory 277,Symptom 129,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,24/3/2016 17:12,29/3/2016 17:59
INC0010934,Active,True,1,0,3,True,Caller 4680,Opened by  390,24/3/2016 10:10,Created by 169,24/3/2016 10:14,Updated by 833,24/3/2016 17:11,Phone,Location 93,Category 22,Subcategory 277,Symptom 129,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,24/3/2016 17:12,29/3/2016 17:59
INC0010934,Active,True,1,0,4,True,Caller 4680,Opened by  390,24/3/2016 10:10,Created by 169,24/3/2016 10:14,Updated by 833,24/3/2016 17:11,Phone,Location 93,Category 22,Subcategory 277,Symptom 129,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,24/3/2016 17:12,29/3/2016 17:59
INC0010934,Resolved,True,2,0,5,True,Caller 4680,Opened by  390,24/3/2016 10:10,Created by 169,24/3/2016 10:14,Updated by 833,24/3/2016 17:12,Phone,Location 93,Category 22,Subcategory 277,Symptom 129,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 196,24/3/2016 17:12,29/3/2016 17:59
INC0010934,Closed,False,2,0,6,True,Caller 4680,Opened by  390,24/3/2016 10:10,Created by 169,24/3/2016 10:14,Updated by 908,29/3/2016 17:59,Phone,Location 93,Category 22,Subcategory 277,Symptom 129,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 196,24/3/2016 17:12,29/3/2016 17:59
INC0011474,Active,True,0,0,0,True,Caller 1904,Opened by  180,26/3/2016 10:42,Created by 81,26/3/2016 10:44,Updated by 340,26/3/2016 10:44,Phone,Location 125,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 85,26/3/2016 10:44,31/3/2016 10:59
INC0011474,Resolved,True,0,0,1,True,Caller 1904,Opened by  180,26/3/2016 10:42,Created by 81,26/3/2016 10:44,Updated by 340,26/3/2016 10:44,Phone,Location 125,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 85,26/3/2016 10:44,31/3/2016 10:59
INC0011474,Closed,False,0,0,2,True,Caller 1904,Opened by  180,26/3/2016 10:42,Created by 81,26/3/2016 10:44,Updated by 908,31/3/2016 10:59,Phone,Location 125,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 85,26/3/2016 10:44,31/3/2016 10:59
INC0011497,New,True,0,0,0,True,Caller 1565,Opened by  501,26/3/2016 13:22,Created by 216,26/3/2016 13:28,Updated by 915,26/3/2016 13:28,Phone,Location 204,Category 37,Subcategory 135,Symptom 495,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 83,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,28/3/2016 09:54,2/4/2016 09:59
INC0011497,New,True,0,0,1,True,Caller 1565,Opened by  501,26/3/2016 13:22,Created by 216,26/3/2016 13:28,Updated by 915,26/3/2016 13:29,Phone,Location 204,Category 37,Subcategory 135,Symptom 495,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 83,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,28/3/2016 09:54,2/4/2016 09:59
INC0011497,New,True,1,0,2,True,Caller 1565,Opened by  501,26/3/2016 13:22,Created by 216,26/3/2016 13:28,Updated by 135,28/3/2016 08:27,Phone,Location 204,Category 37,Subcategory 135,Symptom 495,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,28/3/2016 09:54,2/4/2016 09:59
INC0011497,Awaiting User Info,True,1,0,3,True,Caller 1565,Opened by  501,26/3/2016 13:22,Created by 216,26/3/2016 13:28,Updated by 308,28/3/2016 08:47,Phone,Location 204,Category 37,Subcategory 135,Symptom 495,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,28/3/2016 09:54,2/4/2016 09:59
