Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,Variant.1,seriousness,customer,product,responsible_section,seriousness_2,service_level,service_type,support_section,workgroup
Case 1612,Assign seriousness,Value 2,2011/04/13 15:00:18.000,Variant 1,1,Variant 1,Value 1,Value 107,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 1612,Take in charge ticket,Value 2,2011/04/13 15:00:37.000,Variant 1,1,Variant 1,Value 1,Value 107,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 1612,Resolve ticket,Value 2,2011/04/14 15:31:17.000,Variant 1,1,Variant 1,Value 1,Value 107,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 1612,Closed,Value 5,2011/05/27 15:10:42.000,Variant 1,1,Variant 1,Value 1,Value 107,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 1666,Assign seriousness,Value 1,2011/10/26 09:45:15.000,Variant 2,2,Variant 2,Value 1,Value 308,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 1666,Take in charge ticket,Value 2,2011/10/27 08:26:18.000,Variant 2,2,Variant 2,Value 1,Value 308,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 1666,Wait,Value 1,2011/10/27 09:51:09.000,Variant 2,2,Variant 2,Value 1,Value 308,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 1666,Resolve ticket,Value 1,2011/11/16 15:13:41.000,Variant 2,2,Variant 2,Value 1,Value 308,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 1666,Closed,Value 5,2011/12/08 15:10:15.000,Variant 2,2,Variant 2,Value 1,Value 308,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 1759,Insert ticket,Value 5,2010/09/20 11:10:02.000,Variant 7,7,Variant 7,Value 1,Value 92,Value 3,Value 1,Value 3,Value 4,Value 2,Value 1,Value 2
Case 1759,Assign seriousness,Value 2,2010/09/20 12:43:23.000,Variant 7,7,Variant 7,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 1759,Take in charge ticket,Value 12,2010/09/20 12:45:07.000,Variant 7,7,Variant 7,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 1759,Resolve ticket,Value 12,2010/09/20 12:45:16.000,Variant 7,7,Variant 7,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 1759,Closed,Value 5,2010/11/04 13:45:56.000,Variant 7,7,Variant 7,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 1840,Assign seriousness,Value 4,2011/10/18 10:52:56.000,Variant 4,4,Variant 4,Value 1,Value 22,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1840,Assign seriousness,Value 4,2011/10/18 10:54:34.000,Variant 4,4,Variant 4,Value 1,Value 22,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1840,Take in charge ticket,Value 4,2011/10/18 10:54:44.000,Variant 4,4,Variant 4,Value 1,Value 22,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1840,Resolve ticket,Value 2,2011/10/18 10:59:56.000,Variant 4,4,Variant 4,Value 1,Value 22,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1840,Closed,Value 5,2011/11/18 12:01:33.000,Variant 4,4,Variant 4,Value 1,Value 22,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 1973,Insert ticket,Value 5,2010/06/03 14:42:45.000,Variant 7,7,Variant 7,Value 1,Value 92,Value 3,Value 1,Value 3,Value 4,Value 2,Value 1,Value 1
Case 1973,Assign seriousness,Value 2,2010/06/04 07:30:00.000,Variant 7,7,Variant 7,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
Case 1973,Take in charge ticket,Value 5,2010/06/09 15:39:17.000,Variant 7,7,Variant 7,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
Case 1973,Resolve ticket,Value 2,2010/06/16 09:04:09.000,Variant 7,7,Variant 7,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
Case 1973,Closed,Value 5,2010/07/17 14:50:24.000,Variant 7,7,Variant 7,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
Case 1975,Assign seriousness,Value 1,2013/04/17 15:14:41.000,Variant 1,1,Variant 1,Value 1,Value 37,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 1975,Take in charge ticket,Value 2,2013/04/29 07:32:38.000,Variant 1,1,Variant 1,Value 1,Value 37,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 1975,Resolve ticket,Value 4,2013/05/06 14:19:02.000,Variant 1,1,Variant 1,Value 1,Value 37,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 1975,Closed,Value 3,2013/05/21 14:19:16.000,Variant 1,1,Variant 1,Value 1,Value 37,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2116,Assign seriousness,Value 1,2012/01/11 10:54:53.000,Variant 1,1,Variant 1,Value 1,Value 27,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2116,Take in charge ticket,Value 1,2012/01/11 10:55:04.000,Variant 1,1,Variant 1,Value 1,Value 27,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2116,Resolve ticket,Value 1,2012/01/11 14:10:33.000,Variant 1,1,Variant 1,Value 1,Value 27,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2116,Closed,Value 5,2012/02/11 11:00:24.000,Variant 1,1,Variant 1,Value 1,Value 27,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2245,Assign seriousness,Value 1,2013/05/09 07:27:51.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2245,Take in charge ticket,Value 1,2013/05/09 07:44:43.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2245,Wait,Value 1,2013/05/09 07:52:26.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2245,Resolve ticket,Value 1,2013/06/03 08:09:55.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2245,Closed,Value 3,2013/06/18 08:10:08.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2291,Assign seriousness,Value 8,2011/01/12 16:35:03.000,Variant 1,1,Variant 1,Value 1,Value 36,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2291,Take in charge ticket,Value 14,2011/01/14 11:26:55.000,Variant 1,1,Variant 1,Value 1,Value 36,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2291,Resolve ticket,Value 14,2011/01/14 11:27:11.000,Variant 1,1,Variant 1,Value 1,Value 36,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2291,Closed,Value 5,2011/02/12 16:40:33.000,Variant 1,1,Variant 1,Value 1,Value 36,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2296,Assign seriousness,Value 13,2012/08/07 09:48:10.000,Variant 1,1,Variant 1,Value 1,Value 25,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2296,Take in charge ticket,Value 13,2012/08/07 09:48:17.000,Variant 1,1,Variant 1,Value 1,Value 25,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2296,Resolve ticket,Value 13,2012/08/07 10:06:48.000,Variant 1,1,Variant 1,Value 1,Value 25,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2296,Closed,Value 5,2012/09/12 09:50:25.000,Variant 1,1,Variant 1,Value 1,Value 25,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2304,Assign seriousness,Value 1,2011/11/15 14:16:32.000,Variant 15,15,Variant 15,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2304,Take in charge ticket,Value 9,2011/11/16 16:08:35.000,Variant 15,15,Variant 15,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2304,Wait,Value 9,2011/11/17 14:49:05.000,Variant 15,15,Variant 15,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2304,Take in charge ticket,Value 9,2011/11/25 10:57:44.000,Variant 15,15,Variant 15,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2304,Wait,Value 9,2011/12/02 08:19:53.000,Variant 15,15,Variant 15,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2304,Resolve ticket,Value 9,2011/12/19 08:22:52.000,Variant 15,15,Variant 15,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2304,Closed,Value 5,2012/01/03 08:23:09.000,Variant 15,15,Variant 15,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 2305,Assign seriousness,Value 8,2011/03/31 14:11:12.000,Variant 1,1,Variant 1,Value 1,Value 336,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2305,Take in charge ticket,Value 8,2011/03/31 14:11:23.000,Variant 1,1,Variant 1,Value 1,Value 336,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2305,Resolve ticket,Value 8,2011/03/31 15:50:54.000,Variant 1,1,Variant 1,Value 1,Value 336,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2305,Closed,Value 5,2011/05/03 14:20:21.000,Variant 1,1,Variant 1,Value 1,Value 336,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2314,Assign seriousness,Value 13,2011/01/03 16:04:29.000,Variant 1,1,Variant 1,Value 1,Value 312,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2314,Take in charge ticket,Value 13,2011/01/04 10:45:30.000,Variant 1,1,Variant 1,Value 1,Value 312,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2314,Resolve ticket,Value 13,2011/01/04 10:46:28.000,Variant 1,1,Variant 1,Value 1,Value 312,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2314,Closed,Value 5,2011/02/09 16:10:20.000,Variant 1,1,Variant 1,Value 1,Value 312,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 2356,Assign seriousness,Value 18,2013/09/18 13:36:29.000,Variant 14,14,Variant 14,Value 1,Value 148,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 2356,Take in charge ticket,Value 2,2013/09/19 07:49:48.000,Variant 14,14,Variant 14,Value 1,Value 148,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 2356,Wait,Value 2,2013/09/20 07:53:21.000,Variant 14,14,Variant 14,Value 1,Value 148,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 2356,Wait,Value 2,2013/10/01 12:08:31.000,Variant 14,14,Variant 14,Value 1,Value 148,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 2356,Resolve ticket,Value 4,2013/10/29 10:22:19.000,Variant 14,14,Variant 14,Value 1,Value 148,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 2356,Closed,Value 3,2013/11/13 10:22:33.000,Variant 14,14,Variant 14,Value 1,Value 148,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 2427,Assign seriousness,Value 1,2011/09/27 12:27:13.000,Variant 1,1,Variant 1,Value 1,Value 341,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2427,Take in charge ticket,Value 13,2011/09/30 14:10:24.000,Variant 1,1,Variant 1,Value 1,Value 341,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2427,Resolve ticket,Value 13,2011/10/07 09:05:58.000,Variant 1,1,Variant 1,Value 1,Value 341,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2427,Closed,Value 5,2011/10/28 12:30:28.000,Variant 1,1,Variant 1,Value 1,Value 341,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2433,Assign seriousness,Value 1,2011/11/16 11:22:44.000,Variant 5,5,Variant 5,Value 1,Value 253,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2433,Resolve ticket,Value 1,2011/11/16 11:24:12.000,Variant 5,5,Variant 5,Value 1,Value 253,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2433,Closed,Value 5,2011/12/17 11:30:44.000,Variant 5,5,Variant 5,Value 1,Value 253,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2497,Assign seriousness,Value 13,2012/07/18 15:21:27.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2497,Take in charge ticket,Value 6,2012/07/19 06:56:32.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2497,Resolve ticket,Value 6,2012/07/19 07:14:42.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2497,Closed,Value 5,2012/09/01 08:14:31.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2499,Assign seriousness,Value 1,2013/01/16 10:19:36.000,Variant 2,2,Variant 2,Value 1,Value 106,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 2499,Take in charge ticket,Value 1,2013/01/21 08:10:58.000,Variant 2,2,Variant 2,Value 1,Value 106,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 2499,Wait,Value 1,2013/01/21 09:57:09.000,Variant 2,2,Variant 2,Value 1,Value 106,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 2499,Resolve ticket,Value 1,2013/02/04 16:34:44.000,Variant 2,2,Variant 2,Value 1,Value 106,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 2499,Closed,Value 3,2013/02/19 16:34:57.000,Variant 2,2,Variant 2,Value 1,Value 106,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
Case 2589,Assign seriousness,Value 8,2011/02/03 12:00:23.000,Variant 3,3,Variant 3,Value 1,Value 272,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2589,Take in charge ticket,Value 8,2011/02/15 13:16:00.000,Variant 3,3,Variant 3,Value 1,Value 272,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2589,Wait,Value 9,2011/02/21 08:35:05.000,Variant 3,3,Variant 3,Value 1,Value 272,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2589,Take in charge ticket,Value 9,2011/02/21 10:35:14.000,Variant 3,3,Variant 3,Value 1,Value 272,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2589,Resolve ticket,Value 9,2011/02/21 10:35:27.000,Variant 3,3,Variant 3,Value 1,Value 272,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2589,Closed,Value 5,2011/03/08 10:35:40.000,Variant 3,3,Variant 3,Value 1,Value 272,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2597,Assign seriousness,Value 8,2011/04/19 14:21:57.000,Variant 49,49,Variant 49,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2597,Wait,Value 8,2011/04/19 14:22:13.000,Variant 49,49,Variant 49,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2597,Take in charge ticket,Value 8,2011/04/20 08:53:31.000,Variant 49,49,Variant 49,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2597,Resolve ticket,Value 8,2011/04/20 08:53:41.000,Variant 49,49,Variant 49,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2597,Resolve ticket,Value 2,2011/04/20 14:24:20.000,Variant 49,49,Variant 49,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2597,Closed,Value 5,2011/06/05 09:00:42.000,Variant 49,49,Variant 49,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2601,Assign seriousness,Value 1,2011/09/28 14:22:51.000,Variant 1,1,Variant 1,Value 1,Value 169,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 2601,Take in charge ticket,Value 13,2011/09/28 14:40:13.000,Variant 1,1,Variant 1,Value 1,Value 169,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 2601,Resolve ticket,Value 13,2011/09/28 15:03:50.000,Variant 1,1,Variant 1,Value 1,Value 169,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 2601,Closed,Value 5,2011/11/17 15:32:06.000,Variant 1,1,Variant 1,Value 1,Value 169,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 2681,Assign seriousness,Value 1,2012/11/20 09:03:31.000,Variant 2,2,Variant 2,Value 1,Value 64,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2681,Take in charge ticket,Value 2,2012/11/26 16:42:03.000,Variant 2,2,Variant 2,Value 1,Value 64,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2681,Wait,Value 2,2012/11/30 09:01:50.000,Variant 2,2,Variant 2,Value 1,Value 64,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2681,Resolve ticket,Value 2,2012/12/07 16:04:33.000,Variant 2,2,Variant 2,Value 1,Value 64,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2681,Closed,Value 3,2012/12/22 16:04:55.000,Variant 2,2,Variant 2,Value 1,Value 64,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2711,Assign seriousness,Value 4,2012/04/03 09:39:47.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2711,Take in charge ticket,Value 9,2012/04/03 16:05:33.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2711,Resolve ticket,Value 2,2012/04/10 10:25:09.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2711,Closed,Value 5,2012/05/04 09:40:19.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 2831,Assign seriousness,Value 9,2012/02/28 16:03:49.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2831,Take in charge ticket,Value 12,2012/02/28 17:16:36.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2831,Resolve ticket,Value 12,2012/02/28 17:20:30.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2831,Closed,Value 5,2012/04/27 15:10:31.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 2851,Assign seriousness,Value 4,2013/02/11 10:53:09.000,Variant 1,1,Variant 1,Value 1,Value 97,Value 4,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2851,Take in charge ticket,Value 2,2013/03/14 14:45:36.000,Variant 1,1,Variant 1,Value 1,Value 97,Value 4,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2851,Resolve ticket,Value 1,2013/03/18 10:23:57.000,Variant 1,1,Variant 1,Value 1,Value 97,Value 4,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2851,Closed,Value 3,2013/04/02 09:24:09.000,Variant 1,1,Variant 1,Value 1,Value 97,Value 4,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2938,Assign seriousness,Value 9,2010/10/21 12:09:07.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2938,Take in charge ticket,Value 2,2010/10/27 10:25:10.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2938,Resolve ticket,Value 2,2010/10/27 10:49:14.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2938,Closed,Value 5,2010/12/05 13:10:52.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2949,Assign seriousness,Value 1,2012/10/17 10:52:27.000,Variant 2,2,Variant 2,Value 1,Value 14,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2949,Take in charge ticket,Value 2,2012/10/30 16:14:27.000,Variant 2,2,Variant 2,Value 1,Value 14,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2949,Wait,Value 9,2012/10/31 13:43:45.000,Variant 2,2,Variant 2,Value 1,Value 14,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2949,Resolve ticket,Value 9,2012/11/05 11:04:01.000,Variant 2,2,Variant 2,Value 1,Value 14,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2949,Closed,Value 3,2012/11/20 11:04:19.000,Variant 2,2,Variant 2,Value 1,Value 14,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2950,Assign seriousness,Value 8,2011/04/28 13:07:18.000,Variant 1,1,Variant 1,Value 1,Value 107,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2950,Take in charge ticket,Value 2,2011/04/28 13:10:09.000,Variant 1,1,Variant 1,Value 1,Value 107,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2950,Resolve ticket,Value 7,2011/04/28 14:26:29.000,Variant 1,1,Variant 1,Value 1,Value 107,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 2950,Closed,Value 5,2011/06/11 13:10:43.000,Variant 1,1,Variant 1,Value 1,Value 107,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3106,Assign seriousness,Value 13,2012/06/22 10:08:25.000,Variant 6,6,Variant 6,Value 1,Value 29,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3106,Take in charge ticket,Value 13,2012/06/22 10:08:35.000,Variant 6,6,Variant 6,Value 1,Value 29,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3106,Resolve ticket,Value 9,2012/07/09 09:56:54.000,Variant 6,6,Variant 6,Value 1,Value 29,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3106,Resolve ticket,Value 9,2012/07/09 09:56:55.000,Variant 6,6,Variant 6,Value 1,Value 29,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3106,Closed,Value 5,2012/07/24 09:57:02.000,Variant 6,6,Variant 6,Value 1,Value 29,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3162,Assign seriousness,Value 1,2011/10/13 14:00:17.000,Variant 5,5,Variant 5,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3162,Resolve ticket,Value 16,2011/10/17 08:37:19.000,Variant 5,5,Variant 5,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3162,Closed,Value 5,2011/11/26 15:10:34.000,Variant 5,5,Variant 5,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3169,Assign seriousness,Value 1,2011/10/04 12:51:45.000,Variant 1,1,Variant 1,Value 1,Value 133,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 4
Case 3169,Take in charge ticket,Value 17,2011/10/04 13:09:08.000,Variant 1,1,Variant 1,Value 1,Value 133,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 4
Case 3169,Resolve ticket,Value 17,2011/10/04 13:43:46.000,Variant 1,1,Variant 1,Value 1,Value 133,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 4
Case 3169,Closed,Value 5,2011/11/17 14:00:35.000,Variant 1,1,Variant 1,Value 1,Value 133,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 4
Case 3238,Assign seriousness,Value 2,2010/02/10 08:42:57.000,Variant 53,53,Variant 53,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 3238,Take in charge ticket,Value 2,2010/02/16 11:50:53.000,Variant 53,53,Variant 53,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 3238,Wait,Value 2,2010/02/16 11:50:57.000,Variant 53,53,Variant 53,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 3238,Take in charge ticket,Value 2,2010/03/16 08:51:00.000,Variant 53,53,Variant 53,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 3238,Resolve ticket,Value 2,2010/03/16 08:51:06.000,Variant 53,53,Variant 53,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 3238,Closed,Value 5,2010/03/31 07:51:20.000,Variant 53,53,Variant 53,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 3238,Closed,Value 5,2010/03/31 07:51:20.000,Variant 53,53,Variant 53,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
Case 3258,Assign seriousness,Value 9,2012/01/19 16:22:25.000,Variant 5,5,Variant 5,Value 1,Value 253,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3258,Resolve ticket,Value 9,2012/01/19 16:22:42.000,Variant 5,5,Variant 5,Value 1,Value 253,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3258,Closed,Value 5,2012/02/21 16:30:30.000,Variant 5,5,Variant 5,Value 1,Value 253,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3290,Assign seriousness,Value 1,2012/06/28 13:37:57.000,Variant 1,1,Variant 1,Value 1,Value 113,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
