case:concept:name;concept:name;time:timestamp;cost:total;human_resource;org:role;org:resource;outcome_unit;cost:fixed;cost:variable;cost:labor;cost:inventory;unsuccessful_outcome_unit;client;cost:maintenance;cost:missed_deadline;cost:transportation;cost:warehousing;quality
18;B;2025-01-01 10:19:58;20;Edd;Employee;Machine 2;11;16;4;1;3;0;Bob;31;43;34;0;3
18;A;2025-01-01 10:20:00;17;Eddy;Employee;Machine 1;0;7;10;2;8;0;Bob;31;43;34;0;3
18;C;2025-01-01 10:20:07;0;Edd;Employee;Machine 2;0;0;0;0;0;0;Bob;31;43;34;0;3
18;A;2025-01-01 10:20:12;15;Eddy;Employee;Machine 2;24;15;0;0;0;0;Bob;31;43;34;0;3
18;A;2025-01-01 10:20:17;0;Eddy;Employee;Machine 1;0;0;0;0;0;0;Bob;31;43;34;0;3
18;C;2025-01-01 10:20:25;14;Ed;Boss;Machine 1;74;5;9;0;9;0;Bob;31;43;34;0;3
18;C;2025-01-01 10:20:29;2;Edd;Employee;Machine 2;0;2;0;0;0;0;Bob;31;43;34;0;3
18;B;2025-01-01 10:20:31;14;Ed;Boss;Machine 1;30;11;3;2;1;0;Bob;31;43;34;0;3
18;B;2025-01-01 10:20:41;15;Ed;Boss;Machine 1;56;14;1;0;1;36;Bob;31;43;34;0;3
19;A;2025-01-01 10:20:45;8;Ed;Boss;Machine 1;0;5;3;0;3;0;Bob;6;89;7;97;1
19;C;2025-01-01 10:20:48;16;Eddy;Employee;Machine 2;0;8;8;1;7;0;Bob;6;89;7;97;1
19;B;2025-01-01 10:20:50;0;Edd;Employee;Machine 1;10;0;0;0;0;5;Bob;6;89;7;97;1
19;A;2025-01-01 10:20:54;1;Edd;Employee;Machine 2;0;0;1;1;0;0;Bob;6;89;7;97;1
19;C;2025-01-01 10:20:55;0;Edd;Employee;Machine 1;0;0;0;0;0;0;Bob;6;89;7;97;1
19;A;2025-01-01 10:21:00;0;Eddy;Employee;Machine 1;30;0;0;0;0;5;Bob;6;89;7;97;1
19;B;2025-01-01 10:21:02;0;Edd;Employee;Machine 2;0;0;0;0;0;0;Bob;6;89;7;97;1
19;B;2025-01-01 10:21:04;11;Ed;Boss;Machine 1;0;4;7;6;1;0;Bob;6;89;7;97;1
19;A;2025-01-01 10:21:11;0;Edd;Employee;Machine 1;79;0;0;0;0;0;Bob;6;89;7;97;1
19;B;2025-01-01 10:21:20;0;Eddy;Employee;Machine 2;0;0;0;0;0;0;Bob;6;89;7;97;1
19;A;2025-01-01 10:21:23;16;Edd;Employee;Machine 1;71;11;5;0;5;0;Bob;6;89;7;97;1
19;B;2025-01-01 10:21:25;5;Ed;Boss;Machine 1;0;1;4;2;2;0;Bob;6;89;7;97;1
