ID,name,NDVI_minimum,NDVI_maximum,C4_fraction,carbon_uptake_efficiency,kn,peakVCmax_C3,peakVCmax_C4,ball_berry_slope_C3,ball_berry_slope_C4,ball_berry_intercept_C3,KG_climate,CI,canopy_height_meters,geometry
US-xUK,NEON The University of Kansas Field Station (UKFS),0.2634781336173303,0.7871996132070884,0.3775263690874297,0.07999999821186066,0.40999999642372137,114.61758832508715,96.48735952538074,7.499999999999999,5.0,0.004999999888241291,4,0.2901960784313726,18.017808722734678,POINT (-95.1921 39.0404)
US-xUN,NEON University of Notre Dame Environmental Research Center (UNDE),0.08285437806331074,0.870716687559855,0.010095175981873969,0.07999999821186066,0.4099999964237213,63.407461377668064,63.407461377668064,7.5,4.999999999999999,0.004999999888241291,4,0.26666666666666666,22.10856263578877,POINT (-89.5373 46.2339)
US-xBR,NEON Bartlett Experimental Forest (BART),0.18669641177218566,0.8781389559203983,0.0003268633909591533,0.07999999821186066,0.4099999964237213,92.20501820877294,92.20501820877294,7.5,5.0,0.004999999888241291,4,0.26666666666666666,14.4387401046389,POINT (-71.2873 44.0639)
US-CF4,CAF-LTAR Boyd South,-0.010999906803963642,0.8124497766579353,0.005163748192798795,0.07999999821186066,0.40999999642372137,97.27505946352613,39.467168407274904,7.500000000000001,5.0,0.004999999888241291,4,0.3058823529411765,0.0,POINT (-117.1285 46.7518)
US-xCL,NEON LBJ National Grassland (CLBJ),0.3061995698192829,0.7180278822475559,0.39905242611923514,0.0900000035762787,0.7099999785423279,78.00000000000001,39.99999999999999,9.5,5.800000190734864,0.014999999664723873,3,0.29411764705882354,6.96284365309675,POINT (-97.57 33.4012)
CA-DBB,Delta Burns Bog,0.4298948098218294,0.6854093861188868,0.00036891788856120554,0.07999999821186064,0.40999999642372126,115.36926886645571,115.36926886645571,9.499999999999998,4.275182160749559,0.00902676514515822,3,1.0,3.18067914609519,POINT (-122.9849 49.1293)
US-Hn2,Hanford 100H grassland,-0.012772100970790873,0.4477947335240179,0.005556917245422874,0.09000000357627869,0.709999978542328,78.00000000000001,40.0,9.500000000000002,5.800000190734864,0.014999999664723873,2,0.23921568627450981,0.0,POINT (-119.4641 46.6889)
US-PFp,SE2 Hardwood-4 CHEESEHEAD 2019,0.11385126484925401,0.88066853412369,0.047024068619455184,0.07999999821186064,0.4099999964237213,67.3345639745341,67.3345639745341,7.499999999999998,4.973901438430578,0.005144991878355567,4,0.26666666666666666,16.996332264289464,POINT (-90.2641 45.9365)
US-xKA,NEON Konza Prairie Biological Station - Relocatable (KONA),0.25200893057920976,0.7690676416173009,0.40102153258648077,0.08441585372445912,0.5424755828400674,117.96671415277223,39.07868413230414,7.5,5.3532683357257325,0.009415852933289505,4,0.2823529411764706,0.0,POINT (-96.6129 39.1104)
US-CS3,Central Sands Irrigated Agricultural Field,-0.010124426316489703,0.8021515110436562,0.0903334761218076,0.07999999821186066,0.40999999642372137,101.43104939896475,38.883005269161785,7.500000000000001,4.979581868411771,0.005113433938064986,4,0.29411764705882354,0.0,POINT (-89.5727 44.1394)
US-xTE,NEON Lower Teakettle (TEAK),0.12673528157857603,0.6218498100003294,0.00386233286325533,0.07999999821186066,0.4099999964237213,120.00000000000001,120.00000000000001,8.276833564227385,4.8108573386186455,0.006050792316638027,4,0.1843137254901961,18.530790925993426,POINT (-119.006 37.0058)
US-Rwf,RCEW Upper Sheep Prescibed Fire,-0.03340489998452843,0.4925324999586286,0.0004061882397882294,0.09000000357627867,0.7099999785423279,138.83983302844948,40.0,7.598755217860953,5.800000190734863,0.014999999664723871,4,0.2901960784313726,0.0,POINT (-116.7231 43.1207)
US-xML,NEON Mountain Lake Biological Station (MLBS),0.2882344315758688,0.9161296971281405,0.2993259498906422,0.07999999821186066,0.4099999964237213,95.99999999999997,95.99999999999997,7.5,4.999999999999999,0.004999999888241291,4,0.2627450980392157,23.19730922838923,POINT (-80.5248 37.3783)
US-UiB,University of Illinois Miscanthus,0.02588083792723599,0.7958818613572446,0.44170655714515256,0.07999999821186066,0.4099999964237213,99.53390529561383,37.97104973926876,7.5,5.0,0.004999999888241291,4,0.2901960784313726,0.0,POINT (-88.1984 40.0628)
PR-xGU,NEON Guanica Forest (GUAN),0.4685091047827422,0.8021379455530312,0.0,0.07999999821186066,0.40999999642372137,85.65056946496779,85.04940948577665,9.5,4.190658672840825,0.00949634001773076,1,0.25098039215686274,4.63201088564212,POINT (-66.8687 17.9696)
US-ARM,ARM Southern Great Plains site- Lamont,0.2624583280383546,0.7246942182590146,0.17137567627875439,0.07999999821186066,0.40999999642372126,101.0,36.99999999999999,9.5,5.0,0.004999999888241291,3,0.2980392156862745,0.0,POINT (-97.4888 36.6058)
US-Kon,Konza Prairie LTER (KNZ),0.22953957985158824,0.7834399018400104,0.40847225152916894,0.08974012368296676,0.7022035863899819,140.93449300900355,39.92203607382953,7.5,5.779209805465924,0.01474011991663106,4,0.2901960784313726,0.0,POINT (-96.5603 39.0824)
US-HB2,Hobcaw Barony Mature Longleaf Pine,0.5037070076595864,0.769539040856944,0.017834696313681137,0.07999999821186064,0.40999999642372126,52.82109356256992,52.82109356256992,9.499999999999998,4.957050527297421,0.005238608039305144,3,0.25882352941176473,17.617756205505202,POINT (-79.244 33.3242)
US-xSL,"NEON North Sterling, CO (STER)",-0.025449434552178435,0.49520610753181765,0.3407758727411859,0.09000000357627867,0.7099999785423279,78.0,40.0,9.5,5.8000001907348615,0.014999999664723875,2,0.2980392156862745,0.0,POINT (-103.0293 40.4619)
US-xWD,NEON Woodworth (WOOD),-0.04178529617437308,0.7538628864753554,0.032479164613013686,0.07999999821186066,0.40999999642372126,100.99999999999999,37.0,7.5,5.000000000000001,0.004999999888241291,4,0.29411764705882354,0.0,POINT (-99.2414 47.1282)
US-CS4,Central Sands Irrigated Agricultural Field,-0.0030261665837659026,0.7767401520835833,0.09245373047365935,0.07999999821186066,0.4099999964237213,100.99999999999999,37.00000000000001,7.5,5.000000000000001,0.004999999888241291,4,0.2784313725490196,0.0,POINT (-89.5475 44.1597)
US-xAE,NEON Klemme Range Research Station (OAES),0.23350258235219168,0.5545383733710677,0.37112725395278673,0.09000000357627869,0.7099999785423278,78.0,40.0,9.499999999999998,5.800000190734862,0.014999999664723873,3,0.30196078431372547,0.0,POINT (-99.0588 35.4106)
US-GLE,GLEES,0.08343055737509326,0.7083671421156569,0.0014226370284919662,0.08809727414076567,0.6529181295003729,137.8139974874181,55.22182731847957,7.499999999999999,5.476536305779675,0.014048635478583545,4,0.2,15.02847456846871,POINT (-106.2399 41.3665)
