case:concept:name,concept:name,time:timestamp,cost:total,human_resource,org:role,org:resource,outcome_unit,unsuccessful_outcome_unit,cost:fixed,cost:variable,cost:labor,cost:inventory,client,cost:maintenance,cost:missed_deadline,cost:transportation,cost:warehousing,quality,lifecycle:transition,concept:instance
2,C,2025-01-01 10:01:52,7,Eddy,Employee,Machine 2,0,0,1,6,4,2,Gary,0,40,0,0,5,start,21
2,C,2025-01-01 10:01:52,7,Eddy,Employee,Machine 2,0,0,1,6,4,2,Gary,0,40,0,0,5,complete,21
2,A,2025-01-01 10:02:01,16,Edd,Employee,Machine 2,0,0,4,12,10,2,Gary,0,40,0,0,5,complete,22
2,A,2025-01-01 10:02:01,16,Edd,Employee,Machine 2,0,0,4,12,10,2,Gary,0,40,0,0,5,start,22
3,C,2025-01-01 10:02:09,9,Edd,Employee,Machine 2,96,0,9,0,0,0,Krabs,0,0,1,0,5,complete,23
3,C,2025-01-01 10:02:09,9,Edd,Employee,Machine 2,96,0,9,0,0,0,Krabs,0,0,1,0,5,start,23
3,D,2025-01-01 10:02:15,0,Edd,Employee,Machine 2,0,0,0,0,0,0,Krabs,0,0,1,0,5,start,24
3,C,2025-01-01 10:02:15,1,Edd,Employee,Machine 2,51,0,0,1,1,0,Krabs,0,0,1,0,5,start,25
3,C,2025-01-01 10:02:22,1,Edd,Employee,Machine 2,51,0,0,1,1,0,Krabs,0,0,1,0,5,complete,25
3,C,2025-01-01 10:02:23,4,Eddy,Employee,Machine 2,74,0,2,2,2,0,Krabs,0,0,1,0,5,complete,26
3,C,2025-01-01 10:02:23,4,Eddy,Employee,Machine 2,74,0,2,2,2,0,Krabs,0,0,1,0,5,start,26
3,A,2025-01-01 10:02:23,9,Edd,Employee,Machine 2,0,0,3,6,0,6,Krabs,0,0,1,0,5,start,29
3,B,2025-01-01 10:02:24,20,Eddy,Employee,Machine 1,25,0,14,6,3,3,Krabs,0,0,1,0,5,complete,27
3,B,2025-01-01 10:02:24,20,Eddy,Employee,Machine 1,25,0,14,6,3,3,Krabs,0,0,1,0,5,start,27
3,D,2025-01-01 10:02:25,0,Edd,Employee,Machine 2,0,0,0,0,0,0,Krabs,0,0,1,0,5,complete,24
3,A,2025-01-01 10:02:31,3,Eddy,Employee,Machine 2,0,0,0,3,0,3,Krabs,0,0,1,0,5,start,31
3,B,2025-01-01 10:02:32,1,Edd,Employee,Machine 1,0,0,0,1,0,1,Krabs,0,0,1,0,5,complete,28
3,A,2025-01-01 10:02:32,9,Edd,Employee,Machine 2,0,0,3,6,0,6,Krabs,0,0,1,0,5,complete,29
3,B,2025-01-01 10:02:32,1,Edd,Employee,Machine 1,0,0,0,1,0,1,Krabs,0,0,1,0,5,start,28
3,A,2025-01-01 10:02:35,3,Eddy,Employee,Machine 2,0,0,0,3,0,3,Krabs,0,0,1,0,5,complete,31
3,A,2025-01-01 10:02:42,0,Ed,Boss,Machine 1,6,0,0,0,0,0,Krabs,0,0,1,0,5,start,33
3,B,2025-01-01 10:02:44,0,Eddy,Employee,Machine 1,70,0,0,0,0,0,Krabs,0,0,1,0,5,start,32
3,A,2025-01-01 10:02:45,0,Ed,Boss,Machine 1,6,0,0,0,0,0,Krabs,0,0,1,0,5,complete,33
3,A,2025-01-01 10:02:45,20,Edd,Employee,Machine 1,99,0,1,19,19,0,Krabs,0,0,1,0,5,start,34
3,B,2025-01-01 10:02:48,0,Eddy,Employee,Machine 1,70,0,0,0,0,0,Krabs,0,0,1,0,5,complete,32
3,A,2025-01-01 10:02:54,20,Edd,Employee,Machine 1,99,0,1,19,19,0,Krabs,0,0,1,0,5,complete,34
4,C,2025-01-01 10:02:55,20,Eddy,Employee,Machine 2,0,0,5,15,0,15,Krabs,0,71,29,100,2,start,35
4,C,2025-01-01 10:03:02,20,Eddy,Employee,Machine 2,0,0,5,15,0,15,Krabs,0,71,29,100,2,complete,35
5,A,2025-01-01 10:02:57,19,Eddy,Employee,Machine 1,0,0,7,12,6,6,Patrick,95,39,14,0,3,start,36
5,A,2025-01-01 10:02:59,19,Eddy,Employee,Machine 1,0,0,7,12,6,6,Patrick,95,39,14,0,3,complete,36
5,D,2025-01-01 10:03:00,5,Edd,Employee,Machine 1,0,0,1,4,1,3,Patrick,95,39,14,0,3,complete,37
5,D,2025-01-01 10:03:00,5,Edd,Employee,Machine 1,0,0,1,4,1,3,Patrick,95,39,14,0,3,start,37
5,B,2025-01-01 10:03:09,1,Ed,Boss,Machine 2,0,0,1,0,0,0,Patrick,95,39,14,0,3,start,39
5,A,2025-01-01 10:03:10,0,Edd,Employee,Machine 2,61,0,0,0,0,0,Patrick,95,39,14,0,3,start,38
5,A,2025-01-01 10:03:13,19,Edd,Employee,Machine 1,0,0,10,9,0,9,Patrick,95,39,14,0,3,start,40
5,A,2025-01-01 10:03:14,0,Edd,Employee,Machine 2,61,0,0,0,0,0,Patrick,95,39,14,0,3,complete,38
5,B,2025-01-01 10:03:15,1,Ed,Boss,Machine 2,0,0,1,0,0,0,Patrick,95,39,14,0,3,complete,39
5,A,2025-01-01 10:03:19,19,Edd,Employee,Machine 1,0,0,10,9,0,9,Patrick,95,39,14,0,3,complete,40
5,D,2025-01-01 10:03:24,0,Edd,Employee,Machine 2,0,0,0,0,0,0,Patrick,95,39,14,0,3,start,43
5,B,2025-01-01 10:03:33,13,Edd,Employee,Machine 1,0,0,3,10,10,0,Patrick,95,39,14,0,3,start,42
5,D,2025-01-01 10:03:34,0,Edd,Employee,Machine 2,0,0,0,0,0,0,Patrick,95,39,14,0,3,complete,43
5,B,2025-01-01 10:03:43,13,Edd,Employee,Machine 1,0,0,3,10,10,0,Patrick,95,39,14,0,3,complete,42
5,B,2025-01-01 10:03:43,3,Ed,Boss,Machine 2,0,0,0,3,1,2,Patrick,95,39,14,0,3,complete,44
5,B,2025-01-01 10:03:43,3,Ed,Boss,Machine 2,0,0,0,3,1,2,Patrick,95,39,14,0,3,start,44
5,A,2025-01-01 10:03:49,16,Ed,Boss,Machine 2,0,0,9,7,3,4,Patrick,95,39,14,0,3,start,45
5,A,2025-01-01 10:03:52,16,Ed,Boss,Machine 2,0,0,9,7,3,4,Patrick,95,39,14,0,3,complete,45
5,A,2025-01-01 10:03:57,0,Edd,Employee,Machine 2,96,0,0,0,0,0,Patrick,95,39,14,0,3,start,46
5,A,2025-01-01 10:03:57,0,Ed,Boss,Machine 2,0,0,0,0,0,0,Patrick,95,39,14,0,3,start,48
5,B,2025-01-01 10:03:59,0,Ed,Boss,Machine 1,41,12,0,0,0,0,Patrick,95,39,14,0,3,complete,47
5,B,2025-01-01 10:03:59,0,Ed,Boss,Machine 1,41,12,0,0,0,0,Patrick,95,39,14,0,3,start,47
5,A,2025-01-01 10:04:02,0,Ed,Boss,Machine 2,0,0,0,0,0,0,Patrick,95,39,14,0,3,complete,48
5,A,2025-01-01 10:04:04,0,Edd,Employee,Machine 2,96,0,0,0,0,0,Patrick,95,39,14,0,3,complete,46
6,D,2025-01-01 10:04:02,19,Ed,Boss,Machine 2,0,0,4,15,15,0,Squidward,52,100,0,0,2,start,50
6,C,2025-01-01 10:04:09,6,Eddy,Employee,Machine 2,0,0,6,0,0,0,Squidward,52,100,0,0,2,start,49
6,A,2025-01-01 10:04:09,15,Eddy,Employee,Machine 2,0,0,0,15,12,3,Squidward,52,100,0,0,2,start,51
6,D,2025-01-01 10:04:10,19,Ed,Boss,Machine 2,0,0,4,15,15,0,Squidward,52,100,0,0,2,complete,50
6,C,2025-01-01 10:04:14,6,Eddy,Employee,Machine 2,0,0,6,0,0,0,Squidward,52,100,0,0,2,complete,49
6,A,2025-01-01 10:04:19,15,Eddy,Employee,Machine 2,0,0,0,15,12,3,Squidward,52,100,0,0,2,complete,51
6,C,2025-01-01 10:04:29,0,Eddy,Employee,Machine 2,38,0,0,0,0,0,Squidward,52,100,0,0,2,complete,52
6,C,2025-01-01 10:04:29,0,Eddy,Employee,Machine 2,38,0,0,0,0,0,Squidward,52,100,0,0,2,start,52
7,B,2025-01-01 10:04:30,6,Edd,Employee,Machine 1,0,0,3,3,3,0,Gary,13,40,0,0,1,start,54
7,A,2025-01-01 10:04:33,1,Ed,Boss,Machine 2,12,2,1,0,0,0,Gary,13,40,0,0,1,start,53
7,A,2025-01-01 10:04:37,1,Ed,Boss,Machine 2,12,2,1,0,0,0,Gary,13,40,0,0,1,complete,53
7,C,2025-01-01 10:04:37,0,Eddy,Employee,Machine 1,70,0,0,0,0,0,Gary,13,40,0,0,1,start,56
7,B,2025-01-01 10:04:38,6,Edd,Employee,Machine 1,0,0,3,3,3,0,Gary,13,40,0,0,1,complete,54
7,B,2025-01-01 10:04:39,18,Eddy,Employee,Machine 2,99,0,4,14,11,3,Gary,13,40,0,0,1,complete,55
7,B,2025-01-01 10:04:39,18,Eddy,Employee,Machine 2,99,0,4,14,11,3,Gary,13,40,0,0,1,start,55
7,C,2025-01-01 10:04:45,0,Eddy,Employee,Machine 1,70,0,0,0,0,0,Gary,13,40,0,0,1,complete,56
8,D,2025-01-01 10:04:39,0,Edd,Employee,Machine 2,0,0,0,0,0,0,Krabs,0,0,0,48,2,start,58
8,B,2025-01-01 10:04:46,7,Edd,Employee,Machine 1,0,0,0,7,2,5,Krabs,0,0,0,48,2,start,57
8,B,2025-01-01 10:04:46,18,Edd,Employee,Machine 2,0,0,12,6,3,3,Krabs,0,0,0,48,2,start,59
8,B,2025-01-01 10:04:48,7,Edd,Employee,Machine 1,0,0,0,7,2,5,Krabs,0,0,0,48,2,complete,57
8,D,2025-01-01 10:04:48,0,Edd,Employee,Machine 2,0,0,0,0,0,0,Krabs,0,0,0,48,2,complete,58
8,B,2025-01-01 10:04:55,18,Edd,Employee,Machine 2,0,0,12,6,3,3,Krabs,0,0,0,48,2,complete,59
8,A,2025-01-01 10:04:55,13,Ed,Boss,Machine 2,0,0,4,9,1,8,Krabs,0,0,0,48,2,start,62
8,A,2025-01-01 10:05:00,19,Ed,Boss,Machine 1,50,0,7,12,11,1,Krabs,0,0,0,48,2,start,60
8,D,2025-01-01 10:05:00,2,Edd,Employee,Machine 1,0,0,0,2,0,2,Krabs,0,0,0,48,2,start,61
8,A,2025-01-01 10:05:02,13,Ed,Boss,Machine 2,0,0,4,9,1,8,Krabs,0,0,0,48,2,complete,62
8,D,2025-01-01 10:05:05,2,Edd,Employee,Machine 1,0,0,0,2,0,2,Krabs,0,0,0,48,2,complete,61
8,A,2025-01-01 10:05:06,19,Ed,Boss,Machine 1,50,0,7,12,11,1,Krabs,0,0,0,48,2,complete,60
8,A,2025-01-01 10:05:09,9,Ed,Boss,Machine 2,0,0,2,7,3,4,Krabs,0,0,0,48,2,start,63
8,A,2025-01-01 10:05:13,14,Eddy,Employee,Machine 1,42,0,6,8,8,0,Krabs,0,0,0,48,2,start,64
8,A,2025-01-01 10:05:16,14,Eddy,Employee,Machine 1,42,0,6,8,8,0,Krabs,0,0,0,48,2,complete,64
8,A,2025-01-01 10:05:18,9,Ed,Boss,Machine 2,0,0,2,7,3,4,Krabs,0,0,0,48,2,complete,63
8,B,2025-01-01 10:05:19,10,Ed,Boss,Machine 1,0,0,3,7,2,5,Krabs,0,0,0,48,2,start,65
8,B,2025-01-01 10:05:20,10,Ed,Boss,Machine 1,0,0,3,7,2,5,Krabs,0,0,0,48,2,complete,65
8,A,2025-01-01 10:05:26,10,Ed,Boss,Machine 1,0,0,0,10,6,4,Krabs,0,0,0,48,2,start,66
8,A,2025-01-01 10:05:33,10,Ed,Boss,Machine 1,0,0,0,10,6,4,Krabs,0,0,0,48,2,complete,66
8,A,2025-01-01 10:05:33,4,Ed,Boss,Machine 2,0,0,2,2,1,1,Krabs,0,0,0,48,2,complete,67
8,A,2025-01-01 10:05:33,4,Ed,Boss,Machine 2,0,0,2,2,1,1,Krabs,0,0,0,48,2,start,67
8,A,2025-01-01 10:05:34,18,Edd,Employee,Machine 2,0,0,14,4,3,1,Krabs,0,0,0,48,2,start,69
8,A,2025-01-01 10:05:38,0,Edd,Employee,Machine 1,85,0,0,0,0,0,Krabs,0,0,0,48,2,start,68
8,A,2025-01-01 10:05:38,18,Edd,Employee,Machine 2,0,0,14,4,3,1,Krabs,0,0,0,48,2,complete,69
8,A,2025-01-01 10:05:39,0,Edd,Employee,Machine 1,85,0,0,0,0,0,Krabs,0,0,0,48,2,complete,68
8,B,2025-01-01 10:05:39,0,Eddy,Employee,Machine 1,0,0,0,0,0,0,Krabs,0,0,0,48,2,start,70
8,C,2025-01-01 10:05:39,14,Eddy,Employee,Machine 2,37,0,4,10,2,8,Krabs,0,0,0,48,2,start,71
8,B,2025-01-01 10:05:47,0,Eddy,Employee,Machine 1,0,0,0,0,0,0,Krabs,0,0,0,48,2,complete,70
8,C,2025-01-01 10:05:47,14,Eddy,Employee,Machine 2,37,0,4,10,2,8,Krabs,0,0,0,48,2,complete,71
8,B,2025-01-01 10:05:57,16,Ed,Boss,Machine 2,0,0,2,14,11,3,Krabs,0,0,0,48,2,start,72
8,A,2025-01-01 10:06:03,3,Eddy,Employee,Machine 1,83,28,1,2,1,1,Krabs,0,0,0,48,2,start,73
8,A,2025-01-01 10:06:04,3,Eddy,Employee,Machine 1,83,28,1,2,1,1,Krabs,0,0,0,48,2,complete,73
8,B,2025-01-01 10:06:07,16,Ed,Boss,Machine 2,0,0,2,14,11,3,Krabs,0,0,0,48,2,complete,72
9,D,2025-01-01 10:05:57,0,Edd,Employee,Machine 1,68,0,0,0,0,0,Bob,66,0,57,0,5,start,74
9,D,2025-01-01 10:06:05,0,Edd,Employee,Machine 1,68,0,0,0,0,0,Bob,66,0,57,0,5,complete,74
9,B,2025-01-01 10:06:10,5,Eddy,Employee,Machine 1,71,0,1,4,1,3,Bob,66,0,57,0,5,start,75
9,B,2025-01-01 10:06:10,5,Eddy,Employee,Machine 1,71,0,1,4,1,3,Bob,66,0,57,0,5,complete,75
9,A,2025-01-01 10:06:17,7,Edd,Employee,Machine 1,79,45,4,3,0,3,Bob,66,0,57,0,5,start,77
9,A,2025-01-01 10:06:19,4,Eddy,Employee,Machine 1,82,0,0,4,1,3,Bob,66,0,57,0,5,start,76
9,A,2025-01-01 10:06:25,7,Edd,Employee,Machine 1,79,45,4,3,0,3,Bob,66,0,57,0,5,complete,77
9,A,2025-01-01 10:06:27,4,Eddy,Employee,Machine 1,82,0,0,4,1,3,Bob,66,0,57,0,5,complete,76
9,C,2025-01-01 10:06:29,19,Eddy,Employee,Machine 2,64,16,5,14,7,7,Bob,66,0,57,0,5,start,79
9,C,2025-01-01 10:06:36,19,Eddy,Employee,Machine 2,64,16,5,14,7,7,Bob,66,0,57,0,5,complete,79
9,A,2025-01-01 10:06:41,12,Eddy,Employee,Machine 1,0,0,9,3,3,0,Bob,66,0,57,0,5,start,80
9,A,2025-01-01 10:06:42,12,Eddy,Employee,Machine 1,0,0,9,3,3,0,Bob,66,0,57,0,5,complete,80
9,A,2025-01-01 10:06:43,14,Eddy,Employee,Machine 2,0,0,1,13,10,3,Bob,66,0,57,0,5,complete,81
9,D,2025-01-01 10:06:43,7,Eddy,Employee,Machine 1,0,0,7,0,0,0,Bob,66,0,57,0,5,complete,82
9,D,2025-01-01 10:06:43,7,Eddy,Employee,Machine 1,0,0,7,0,0,0,Bob,66,0,57,0,5,start,82
9,A,2025-01-01 10:06:43,14,Eddy,Employee,Machine 2,0,0,1,13,10,3,Bob,66,0,57,0,5,start,81
9,A,2025-01-01 10:06:48,0,Ed,Boss,Machine 2,0,0,0,0,0,0,Bob,66,0,57,0,5,start,83
9,A,2025-01-01 10:06:53,0,Ed,Boss,Machine 2,0,0,0,0,0,0,Bob,66,0,57,0,5,complete,83
9,B,2025-01-01 10:06:54,19,Ed,Boss,Machine 1,20,0,19,0,0,0,Bob,66,0,57,0,5,start,85
9,A,2025-01-01 10:06:56,17,Eddy,Employee,Machine 1,37,0,2,15,13,2,Bob,66,0,57,0,5,complete,84
9,A,2025-01-01 10:06:56,17,Eddy,Employee,Machine 1,37,0,2,15,13,2,Bob,66,0,57,0,5,start,84
9,A,2025-01-01 10:06:57,8,Ed,Boss,Machine 2,8,0,1,7,0,7,Bob,66,0,57,0,5,start,87
9,B,2025-01-01 10:06:58,19,Ed,Boss,Machine 1,20,0,19,0,0,0,Bob,66,0,57,0,5,complete,85
9,D,2025-01-01 10:06:58,4,Eddy,Employee,Machine 2,0,0,4,0,0,0,Bob,66,0,57,0,5,complete,86
9,D,2025-01-01 10:06:58,4,Eddy,Employee,Machine 2,0,0,4,0,0,0,Bob,66,0,57,0,5,start,86
9,A,2025-01-01 10:07:01,8,Ed,Boss,Machine 2,8,0,1,7,0,7,Bob,66,0,57,0,5,complete,87
9,C,2025-01-01 10:07:03,10,Edd,Employee,Machine 1,49,3,3,7,7,0,Bob,66,0,57,0,5,start,88
9,C,2025-01-01 10:07:03,10,Edd,Employee,Machine 1,49,3,3,7,7,0,Bob,66,0,57,0,5,complete,88
